LAT,LON,TIME,WIND,PR,STAT
8.70,128.50,11/19/18Z,30,-,TROPICAL DEPRESSION
8.90,127.10,11/20/00Z,30,-,TROPICAL DEPRESSION
9.30,125.70,11/20/06Z,40,-,TROPICAL STORM
10.20,123.20,11/20/12Z,50,-,TROPICAL STORM
10.80,122.10,11/20/18Z,60,-,TROPICAL STORM
11.50,120.60,11/21/00Z,60,-,TROPICAL STORM
12.10,119.50,11/21/06Z,60,-,TROPICAL STORM
12.70,118.20,11/21/12Z,50,-,TROPICAL STORM
13.20,117.10,11/21/18Z,45,-,TROPICAL STORM
13.80,116.00,11/22/00Z,35,-,TROPICAL STORM
14.30,115.00,11/22/06Z,30,-,TROPICAL DEPRESSION
15.00,113.80,11/22/12Z,30,-,TROPICAL DEPRESSION
15.60,112.50,11/22/18Z,30,-,TROPICAL DEPRESSION
