LAT,LON,TIME,WIND,PR,STAT
12.80,167.70,10/14/18Z,20,-,TROPICAL DEPRESSION
12.80,165.60,10/15/00Z,25,-,TROPICAL DEPRESSION
12.70,163.50,10/15/06Z,25,-,TROPICAL DEPRESSION
12.60,161.40,10/15/12Z,25,-,TROPICAL DEPRESSION
12.60,159.30,10/15/18Z,30,-,TROPICAL DEPRESSION
12.80,157.20,10/16/00Z,35,-,TROPICAL STORM
13.00,155.30,10/16/06Z,35,-,TROPICAL STORM
13.20,153.90,10/16/12Z,35,-,TROPICAL STORM
13.30,153.20,10/16/18Z,40,-,TROPICAL STORM
13.30,152.30,10/17/00Z,45,-,TROPICAL STORM
13.30,151.30,10/17/06Z,55,-,TROPICAL STORM
13.20,150.10,10/17/12Z,55,-,TROPICAL STORM
13.30,148.90,10/17/18Z,60,-,TROPICAL STORM
13.60,147.60,10/18/00Z,65,-,TYPHOON-1
14.00,146.60,10/18/06Z,70,-,TYPHOON-1
14.60,145.70,10/18/12Z,75,-,TYPHOON-1
15.10,145.00,10/18/18Z,80,-,TYPHOON-1
15.70,144.30,10/19/00Z,90,-,TYPHOON-2
16.20,143.50,10/19/06Z,100,-,TYPHOON-3
16.60,142.70,10/19/12Z,115,-,TYPHOON-4
16.90,141.80,10/19/18Z,125,-,TYPHOON-4
17.30,141.10,10/20/00Z,140,-,SUPER TYPHOON-5
17.60,140.20,10/20/06Z,140,-,SUPER TYPHOON-5
17.80,139.20,10/20/12Z,140,-,SUPER TYPHOON-5
18.00,138.00,10/20/18Z,140,-,SUPER TYPHOON-5
18.00,136.70,10/21/00Z,140,-,SUPER TYPHOON-5
18.00,135.30,10/21/06Z,125,-,TYPHOON-4
18.00,134.00,10/21/12Z,125,-,TYPHOON-4
18.00,132.50,10/21/18Z,115,-,TYPHOON-4
18.00,130.90,10/22/00Z,100,-,TYPHOON-3
18.00,129.30,10/22/06Z,100,-,TYPHOON-3
18.10,127.80,10/22/12Z,100,-,TYPHOON-3
18.10,126.30,10/22/18Z,95,-,TYPHOON-2
18.30,124.90,10/23/00Z,90,-,TYPHOON-2
18.50,123.60,10/23/06Z,90,-,TYPHOON-2
18.80,122.50,10/23/12Z,90,-,TYPHOON-2
19.10,121.60,10/23/18Z,90,-,TYPHOON-2
19.40,120.90,10/24/00Z,90,-,TYPHOON-2
19.70,120.30,10/24/06Z,85,-,TYPHOON-2
20.00,119.90,10/24/12Z,75,-,TYPHOON-1
20.30,119.60,10/24/18Z,65,-,TYPHOON-1
20.60,119.30,10/25/00Z,65,-,TYPHOON-1
20.90,119.10,10/25/06Z,60,-,TROPICAL STORM
21.10,119.00,10/25/12Z,55,-,TROPICAL STORM
21.30,118.90,10/25/18Z,45,-,TROPICAL STORM
21.50,118.70,10/26/00Z,45,-,TROPICAL STORM
21.70,118.20,10/26/06Z,40,-,TROPICAL STORM
21.60,117.80,10/26/12Z,35,-,TROPICAL STORM
21.50,117.60,10/26/18Z,35,-,TROPICAL STORM
21.30,117.30,10/27/00Z,35,-,TROPICAL STORM
21.20,116.50,10/27/06Z,30,-,TROPICAL DEPRESSION
21.20,115.70,10/27/12Z,30,-,TROPICAL DEPRESSION
21.40,114.80,10/27/18Z,30,-,TROPICAL DEPRESSION
21.90,114.00,10/28/00Z,30,-,TROPICAL DEPRESSION
23.10,113.30,10/28/06Z,25,-,TROPICAL DEPRESSION
