LAT,LON,TIME,WIND,PR,STAT
14.50,118.50,10/05/12Z,20,-,TROPICAL DEPRESSION
14.50,119.30,10/05/18Z,20,-,TROPICAL DEPRESSION
14.70,119.90,10/06/00Z,20,-,TROPICAL DEPRESSION
15.50,120.20,10/06/06Z,25,-,TROPICAL DEPRESSION
16.40,120.20,10/06/12Z,25,-,TROPICAL DEPRESSION
16.90,120.00,10/06/18Z,25,-,TROPICAL DEPRESSION
17.10,120.00,10/07/00Z,25,-,TROPICAL DEPRESSION
18.00,119.50,10/07/06Z,30,-,TROPICAL DEPRESSION
18.50,119.10,10/07/12Z,30,-,TROPICAL DEPRESSION
19.10,118.90,10/07/18Z,30,-,TROPICAL DEPRESSION
19.80,118.80,10/08/00Z,30,-,TROPICAL DEPRESSION
20.30,118.80,10/08/06Z,30,-,TROPICAL DEPRESSION
21.00,118.90,10/08/12Z,40,-,TROPICAL STORM
21.20,119.70,10/08/18Z,40,-,TROPICAL STORM
21.30,120.80,10/09/00Z,40,-,TROPICAL STORM
21.90,121.80,10/09/06Z,35,-,TROPICAL STORM
22.20,122.10,10/09/12Z,30,-,TROPICAL DEPRESSION
22.90,123.00,10/09/18Z,30,-,TROPICAL DEPRESSION
23.20,123.90,10/10/00Z,25,-,TROPICAL DEPRESSION
