LAT,LON,TIME,WIND,PR,STAT
5.70,140.50,06/15/06Z,15,-,TROPICAL DEPRESSION
5.90,139.90,06/15/12Z,15,-,TROPICAL DEPRESSION
6.20,139.20,06/15/18Z,15,-,TROPICAL DEPRESSION
6.40,138.50,06/16/00Z,15,-,TROPICAL DEPRESSION
7.00,137.90,06/16/06Z,15,-,TROPICAL DEPRESSION
7.60,137.40,06/16/12Z,20,-,TROPICAL DEPRESSION
8.30,136.90,06/16/18Z,20,-,TROPICAL DEPRESSION
9.00,136.30,06/17/00Z,20,-,TROPICAL DEPRESSION
9.60,135.30,06/17/06Z,25,-,TROPICAL DEPRESSION
9.70,134.10,06/17/12Z,25,-,TROPICAL DEPRESSION
9.70,133.20,06/17/18Z,30,-,TROPICAL DEPRESSION
9.60,132.40,06/18/00Z,35,-,TROPICAL STORM
9.50,131.40,06/18/06Z,35,-,TROPICAL STORM
9.60,130.30,06/18/12Z,40,-,TROPICAL STORM
9.70,129.30,06/18/18Z,40,-,TROPICAL STORM
9.90,128.80,06/19/00Z,40,-,TROPICAL STORM
10.00,128.60,06/19/06Z,40,-,TROPICAL STORM
10.30,128.60,06/19/12Z,40,-,TROPICAL STORM
10.80,128.40,06/19/18Z,45,-,TROPICAL STORM
11.40,128.20,06/20/00Z,50,-,TROPICAL STORM
12.40,127.50,06/20/06Z,55,-,TROPICAL STORM
13.30,126.70,06/20/12Z,60,-,TROPICAL STORM
14.20,126.00,06/20/18Z,65,-,TYPHOON-1
15.20,125.40,06/21/00Z,65,-,TYPHOON-1
16.10,124.70,06/21/06Z,65,-,TYPHOON-1
17.00,123.90,06/21/12Z,65,-,TYPHOON-1
17.80,123.10,06/21/18Z,65,-,TYPHOON-1
18.70,122.50,06/22/00Z,70,-,TYPHOON-1
19.70,121.80,06/22/06Z,75,-,TYPHOON-1
20.40,121.60,06/22/12Z,80,-,TYPHOON-1
21.30,121.70,06/22/18Z,90,-,TYPHOON-2
22.60,121.80,06/23/00Z,90,-,TYPHOON-2
23.80,121.50,06/23/06Z,90,-,TYPHOON-2
24.70,121.00,06/23/12Z,75,-,TYPHOON-1
25.80,120.90,06/23/18Z,55,-,TROPICAL STORM
27.00,121.00,06/24/00Z,50,-,TROPICAL STORM
28.90,121.50,06/24/06Z,40,-,TROPICAL STORM
30.70,122.60,06/24/12Z,40,-,TROPICAL STORM
32.60,123.50,06/24/18Z,35,-,TROPICAL STORM
34.20,124.20,06/25/00Z,30,-,TROPICAL DEPRESSION
35.50,125.10,06/25/06Z,30,-,TROPICAL DEPRESSION
36.70,126.40,06/25/12Z,25,-,TROPICAL DEPRESSION
