LAT,LON,TIME,WIND,PR,STAT
6.40,-178.00,07/26/12Z,20,-,TROPICAL DEPRESSION
6.90,-178.20,07/26/18Z,25,-,TROPICAL DEPRESSION
7.50,-178.60,07/27/00Z,25,-,TROPICAL DEPRESSION
8.00,-179.80,07/27/06Z,20,-,TROPICAL DEPRESSION
8.40,179.00,07/27/12Z,20,-,TROPICAL DEPRESSION
8.70,178.00,07/27/18Z,20,-,TROPICAL DEPRESSION
9.20,177.10,07/28/00Z,25,-,TROPICAL DEPRESSION
9.80,176.40,07/28/06Z,25,-,TROPICAL DEPRESSION
10.60,176.10,07/28/12Z,30,-,TROPICAL DEPRESSION
11.40,176.10,07/28/18Z,35,-,TROPICAL STORM
12.20,176.00,07/29/00Z,40,-,TROPICAL STORM
13.00,175.80,07/29/06Z,40,-,TROPICAL STORM
13.70,175.70,07/29/12Z,35,-,TROPICAL STORM
14.30,175.60,07/29/18Z,25,-,TROPICAL DEPRESSION
