LAT,LON,TIME,WIND,PR,STAT
24.60,166.40,09/06/06Z,30,-,TROPICAL DEPRESSION
24.80,165.30,09/06/12Z,30,-,TROPICAL DEPRESSION
25.30,164.40,09/06/18Z,30,-,TROPICAL DEPRESSION
25.70,163.70,09/07/00Z,30,-,TROPICAL DEPRESSION
26.20,163.70,09/07/06Z,35,-,TROPICAL STORM
26.50,163.80,09/07/12Z,35,-,TROPICAL STORM
26.70,163.90,09/07/18Z,35,-,TROPICAL STORM
26.90,164.00,09/08/00Z,40,-,TROPICAL STORM
27.20,163.70,09/08/06Z,40,-,TROPICAL STORM
27.20,163.30,09/08/12Z,45,-,TROPICAL STORM
27.20,163.00,09/08/18Z,50,-,TROPICAL STORM
27.10,162.80,09/09/00Z,55,-,TROPICAL STORM
26.90,162.50,09/09/06Z,60,-,TROPICAL STORM
26.60,162.20,09/09/12Z,65,-,TYPHOON-1
26.20,162.00,09/09/18Z,75,-,TYPHOON-1
25.80,161.90,09/10/00Z,85,-,TYPHOON-2
25.40,161.90,09/10/06Z,90,-,TYPHOON-2
24.90,161.80,09/10/12Z,95,-,TYPHOON-2
24.70,161.30,09/10/18Z,95,-,TYPHOON-2
24.70,160.40,09/11/00Z,100,-,TYPHOON-3
24.90,159.40,09/11/06Z,105,-,TYPHOON-3
25.20,158.20,09/11/12Z,105,-,TYPHOON-3
25.80,157.10,09/11/18Z,105,-,TYPHOON-3
26.70,155.80,09/12/00Z,110,-,TYPHOON-3
28.00,154.60,09/12/06Z,105,-,TYPHOON-3
29.40,153.70,09/12/12Z,100,-,TYPHOON-3
31.00,152.60,09/12/18Z,95,-,TYPHOON-2
32.70,151.80,09/13/00Z,90,-,TYPHOON-2
34.80,151.30,09/13/06Z,80,-,TYPHOON-1
37.10,151.50,09/13/12Z,65,-,TYPHOON-1
39.50,152.30,09/13/18Z,45,-,TROPICAL STORM
42.00,152.50,09/14/00Z,40,-,TROPICAL STORM
44.00,153.00,09/14/06Z,35,-,TROPICAL STORM
46.00,155.00,09/14/12Z,30,-,TROPICAL DEPRESSION
