LAT,LON,TIME,WIND,PR,STAT
19.60,166.70,09/04/18Z,35,-,TROPICAL STORM
19.80,166.50,09/05/00Z,40,-,TROPICAL STORM
20.00,166.30,09/05/06Z,50,-,TROPICAL STORM
20.30,166.00,09/05/12Z,60,-,TROPICAL STORM
20.70,165.60,09/05/18Z,75,-,TYPHOON-1
21.00,165.20,09/06/00Z,90,-,TYPHOON-2
21.30,164.50,09/06/06Z,110,-,TYPHOON-3
21.50,163.80,09/06/12Z,125,-,TYPHOON-4
21.60,162.90,09/06/18Z,130,-,TYPHOON-4
21.60,162.10,09/07/00Z,130,-,TYPHOON-4
21.60,161.40,09/07/06Z,135,-,SUPER TYPHOON-4
21.50,160.60,09/07/12Z,140,-,SUPER TYPHOON-5
21.30,160.10,09/07/18Z,135,-,SUPER TYPHOON-4
21.30,159.80,09/08/00Z,130,-,TYPHOON-4
21.50,159.70,09/08/06Z,125,-,TYPHOON-4
21.40,159.50,09/08/12Z,115,-,TYPHOON-4
21.80,159.50,09/08/18Z,115,-,TYPHOON-4
22.50,159.40,09/09/00Z,105,-,TYPHOON-3
23.30,159.10,09/09/06Z,105,-,TYPHOON-3
24.10,158.40,09/09/12Z,110,-,TYPHOON-3
24.90,157.50,09/09/18Z,115,-,TYPHOON-4
25.70,156.50,09/10/00Z,115,-,TYPHOON-4
26.50,155.30,09/10/06Z,120,-,TYPHOON-4
27.20,153.90,09/10/12Z,115,-,TYPHOON-4
27.70,152.50,09/10/18Z,110,-,TYPHOON-3
28.30,151.10,09/11/00Z,100,-,TYPHOON-3
28.90,150.20,09/11/06Z,95,-,TYPHOON-2
29.50,149.40,09/11/12Z,90,-,TYPHOON-2
30.40,148.50,09/11/18Z,90,-,TYPHOON-2
31.80,147.60,09/12/00Z,85,-,TYPHOON-2
33.50,147.10,09/12/06Z,80,-,TYPHOON-1
35.50,147.20,09/12/12Z,75,-,TYPHOON-1
38.00,147.60,09/12/18Z,65,-,TYPHOON-1
