LAT,LON,TIME,WIND,PR,STAT
15.50,118.70,05/24/06Z,20,1004,TROPICAL DEPRESSION
16.00,118.80,05/24/12Z,20,1004,TROPICAL DEPRESSION
16.30,118.80,05/24/18Z,20,1004,TROPICAL DEPRESSION
16.50,118.60,05/25/00Z,25,1000,TROPICAL DEPRESSION
16.50,118.30,05/25/06Z,30,1000,TROPICAL DEPRESSION
16.40,118.10,05/25/12Z,30,1000,TROPICAL DEPRESSION
16.10,118.10,05/25/18Z,45,991,TROPICAL STORM
16.00,118.40,05/26/00Z,45,991,TROPICAL STORM
16.10,118.70,05/26/06Z,45,991,TROPICAL STORM
16.10,119.00,05/26/12Z,45,991,TROPICAL STORM
16.10,119.40,05/26/18Z,55,984,TROPICAL STORM
16.10,119.80,05/27/00Z,55,984,TROPICAL STORM
16.10,120.80,05/27/06Z,45,991,TROPICAL STORM
16.30,121.80,05/27/12Z,35,997,TROPICAL STORM
16.30,122.90,05/27/18Z,35,997,TROPICAL STORM
17.40,123.70,05/28/00Z,30,1000,TROPICAL DEPRESSION
18.80,124.00,05/28/06Z,30,1000,TROPICAL DEPRESSION
19.70,125.00,05/28/12Z,30,1000,TROPICAL DEPRESSION
20.80,125.60,05/28/18Z,30,1000,TROPICAL DEPRESSION
21.80,126.30,05/29/00Z,35,997,TROPICAL STORM
22.60,127.20,05/29/06Z,35,997,TROPICAL STORM
23.40,128.10,05/29/12Z,45,991,TROPICAL STORM
24.40,129.30,05/29/18Z,55,984,TROPICAL STORM
25.80,130.10,05/30/00Z,55,984,TROPICAL STORM
27.80,131.00,05/30/06Z,55,984,TROPICAL STORM
29.90,131.60,05/30/12Z,55,984,TROPICAL STORM
32.00,132.00,05/30/18Z,50,987,TROPICAL STORM
