LAT,LON,TIME,WIND,PR,STAT
10.50,110.80,11/17/00Z,15,-,TROPICAL DEPRESSION
10.00,111.00,11/17/06Z,15,-,TROPICAL DEPRESSION
9.80,111.00,11/17/12Z,15,-,TROPICAL DEPRESSION
9.60,111.10,11/17/18Z,15,-,TROPICAL DEPRESSION
9.50,111.10,11/18/00Z,20,-,TROPICAL DEPRESSION
9.00,111.60,11/18/06Z,20,-,TROPICAL DEPRESSION
8.60,112.00,11/18/12Z,20,-,TROPICAL DEPRESSION
8.60,112.60,11/18/18Z,25,-,TROPICAL DEPRESSION
8.90,113.10,11/19/00Z,40,-,TROPICAL STORM
8.70,112.70,11/19/06Z,45,-,TROPICAL STORM
8.10,112.60,11/19/12Z,50,-,TROPICAL STORM
7.50,112.40,11/19/18Z,55,-,TROPICAL STORM
7.40,111.80,11/20/00Z,60,-,TROPICAL STORM
7.30,111.60,11/20/06Z,65,-,TYPHOON-1
7.30,111.40,11/20/12Z,70,-,TYPHOON-1
7.40,111.30,11/20/18Z,65,-,TYPHOON-1
7.60,111.60,11/21/00Z,60,-,TROPICAL STORM
7.60,111.80,11/21/06Z,60,-,TROPICAL STORM
7.50,112.00,11/21/12Z,55,-,TROPICAL STORM
7.60,112.30,11/21/18Z,50,-,TROPICAL STORM
7.70,112.70,11/22/00Z,45,-,TROPICAL STORM
7.80,113.00,11/22/06Z,40,-,TROPICAL STORM
7.90,113.40,11/22/12Z,35,-,TROPICAL STORM
8.20,114.10,11/22/18Z,35,-,TROPICAL STORM
8.60,114.80,11/23/00Z,35,-,TROPICAL STORM
8.60,115.70,11/23/06Z,30,-,TROPICAL DEPRESSION
8.80,116.60,11/23/12Z,30,-,TROPICAL DEPRESSION
9.60,117.40,11/23/18Z,25,-,TROPICAL DEPRESSION
10.40,118.70,11/24/00Z,25,-,TROPICAL DEPRESSION
11.30,120.00,11/24/06Z,25,-,TROPICAL DEPRESSION
12.00,121.30,11/24/12Z,20,-,TROPICAL DEPRESSION
12.40,122.40,11/24/18Z,20,-,TROPICAL DEPRESSION
