LAT,LON,TIME,WIND,PR,STAT
9.20,113.40,03/27/18Z,15,1008,TROPICAL DEPRESSION
9.40,113.30,03/28/00Z,20,1007,TROPICAL DEPRESSION
9.60,113.20,03/28/06Z,20,1007,TROPICAL DEPRESSION
9.70,112.90,03/28/12Z,20,1007,TROPICAL DEPRESSION
9.60,112.70,03/28/18Z,25,1004,TROPICAL DEPRESSION
9.60,112.50,03/29/00Z,30,1000,TROPICAL DEPRESSION
9.70,112.20,03/29/06Z,35,996,TROPICAL STORM
9.80,111.90,03/29/12Z,45,989,TROPICAL STORM
9.70,111.60,03/29/18Z,55,982,TROPICAL STORM
9.60,111.40,03/30/00Z,60,978,TROPICAL STORM
9.60,111.10,03/30/06Z,60,978,TROPICAL STORM
9.70,110.80,03/30/12Z,60,978,TROPICAL STORM
9.60,110.50,03/30/18Z,60,978,TROPICAL STORM
9.50,110.20,03/31/00Z,50,985,TROPICAL STORM
9.50,109.90,03/31/06Z,45,989,TROPICAL STORM
9.30,109.30,03/31/12Z,45,989,TROPICAL STORM
9.40,108.70,03/31/18Z,40,998,TROPICAL STORM
9.80,108.20,04/01/00Z,40,993,TROPICAL STORM
10.30,107.70,04/01/06Z,40,993,TROPICAL STORM
11.00,107.20,04/01/12Z,35,1002,TROPICAL STORM
11.80,106.80,04/01/18Z,20,1007,TROPICAL DEPRESSION
