LAT,LON,TIME,WIND,PR,STAT
20.10,115.00,07/13/00Z,25,-,TROPICAL DEPRESSION
18.50,116.50,07/13/06Z,25,-,TROPICAL DEPRESSION
18.30,116.10,07/13/12Z,25,-,TROPICAL DEPRESSION
18.20,116.00,07/13/18Z,25,-,TROPICAL DEPRESSION
18.00,117.00,07/14/00Z,25,-,TROPICAL DEPRESSION
18.30,117.30,07/14/06Z,25,-,TROPICAL DEPRESSION
18.10,118.30,07/14/12Z,45,-,TROPICAL STORM
17.80,118.80,07/14/18Z,50,-,TROPICAL STORM
17.50,118.90,07/15/00Z,50,-,TROPICAL STORM
16.60,119.20,07/15/06Z,50,-,TROPICAL STORM
17.00,119.20,07/15/12Z,55,-,TROPICAL STORM
18.00,119.60,07/15/18Z,60,-,TROPICAL STORM
18.80,120.50,07/16/00Z,55,-,TROPICAL STORM
19.20,119.50,07/16/06Z,50,-,TROPICAL STORM
