LAT,LON,TIME,WIND,PR,STAT
13.50,143.00,08/25/00Z,20,-,TROPICAL DEPRESSION
14.00,142.00,08/25/06Z,20,-,TROPICAL DEPRESSION
14.80,141.20,08/25/12Z,20,-,TROPICAL DEPRESSION
15.60,140.50,08/25/18Z,20,-,TROPICAL DEPRESSION
16.50,139.50,08/26/00Z,25,-,TROPICAL DEPRESSION
17.20,138.80,08/26/06Z,30,-,TROPICAL DEPRESSION
18.30,137.30,08/26/12Z,30,-,TROPICAL DEPRESSION
19.30,135.00,08/26/18Z,50,-,TROPICAL STORM
19.60,133.00,08/27/00Z,65,-,TYPHOON-1
19.30,131.30,08/27/06Z,65,-,TYPHOON-1
19.00,130.00,08/27/12Z,80,-,TYPHOON-1
18.70,128.50,08/27/18Z,90,-,TYPHOON-2
18.50,127.00,08/28/00Z,80,-,TYPHOON-1
18.20,125.30,08/28/06Z,75,-,TYPHOON-1
18.00,123.50,08/28/12Z,75,-,TYPHOON-1
17.90,122.00,08/28/18Z,65,-,TYPHOON-1
17.80,120.70,08/29/00Z,55,-,TROPICAL STORM
17.30,119.00,08/29/06Z,80,-,TYPHOON-1
17.20,117.00,08/29/12Z,100,-,TYPHOON-3
17.10,115.50,08/29/18Z,100,-,TYPHOON-3
17.00,114.00,08/30/00Z,105,-,TYPHOON-3
17.00,112.50,08/30/06Z,110,-,TYPHOON-3
17.10,111.50,08/30/12Z,110,-,TYPHOON-3
17.50,110.60,08/30/18Z,110,-,TYPHOON-3
17.80,109.30,08/31/00Z,110,-,TYPHOON-3
17.90,108.60,08/31/06Z,110,-,TYPHOON-3
17.90,107.90,08/31/12Z,100,-,TYPHOON-3
17.90,107.30,08/31/18Z,100,-,TYPHOON-3
18.20,107.00,09/01/00Z,90,-,TYPHOON-2
18.50,105.00,09/01/06Z,80,-,TYPHOON-1
19.00,103.00,09/01/12Z,60,-,TROPICAL STORM
20.00,101.50,09/01/18Z,45,-,TROPICAL STORM
21.00,99.50,09/02/00Z,30,-,TROPICAL DEPRESSION
