LAT,LON,TIME,WIND,PR,STAT
6.50,139.10,11/25/00Z,30,-,TROPICAL DEPRESSION
6.50,137.10,11/25/06Z,30,-,TROPICAL DEPRESSION
6.70,135.20,11/25/12Z,35,-,TROPICAL STORM
7.10,133.50,11/25/18Z,40,-,TROPICAL STORM
7.50,131.70,11/26/00Z,45,-,TROPICAL STORM
8.20,130.00,11/26/06Z,50,-,TROPICAL STORM
8.70,128.50,11/26/12Z,50,-,TROPICAL STORM
9.20,127.30,11/26/18Z,60,-,TROPICAL STORM
9.70,126.10,11/27/00Z,65,-,TYPHOON-1
10.30,124.60,11/27/06Z,65,-,TYPHOON-1
10.70,122.80,11/27/12Z,65,-,TYPHOON-1
10.50,121.30,11/27/18Z,65,-,TYPHOON-1
10.50,119.70,11/28/00Z,70,-,TYPHOON-1
10.70,118.50,11/28/06Z,80,-,TYPHOON-1
10.70,117.00,11/28/12Z,80,-,TYPHOON-1
10.50,115.80,11/28/18Z,90,-,TYPHOON-2
10.20,114.50,11/29/00Z,100,-,TYPHOON-3
10.00,113.40,11/29/06Z,100,-,TYPHOON-3
10.10,112.30,11/29/12Z,100,-,TYPHOON-3
10.10,111.10,11/29/18Z,100,-,TYPHOON-3
10.00,110.00,11/30/00Z,95,-,TYPHOON-2
9.90,108.50,11/30/06Z,70,-,TYPHOON-1
9.90,106.50,11/30/12Z,50,-,TROPICAL STORM
10.00,105.00,11/30/18Z,30,-,TROPICAL DEPRESSION
10.00,103.40,12/01/00Z,30,-,TROPICAL DEPRESSION
10.10,102.00,12/01/06Z,20,-,TROPICAL DEPRESSION
10.30,100.80,12/01/12Z,20,-,TROPICAL DEPRESSION
10.40,99.40,12/01/18Z,20,-,TROPICAL DEPRESSION
