LAT,LON,TIME,WIND,PR,STAT
14.00,140.00,11/03/00Z,30,-,TROPICAL DEPRESSION
13.60,138.00,11/03/06Z,35,-,TROPICAL STORM
13.40,136.00,11/03/12Z,35,-,TROPICAL STORM
13.20,134.00,11/03/18Z,40,-,TROPICAL STORM
13.10,131.90,11/04/00Z,45,-,TROPICAL STORM
13.00,129.80,11/04/06Z,50,-,TROPICAL STORM
12.80,128.00,11/04/12Z,65,-,TYPHOON-1
12.50,126.50,11/04/18Z,75,-,TYPHOON-1
12.30,124.80,11/05/00Z,75,-,TYPHOON-1
12.20,123.20,11/05/06Z,75,-,TYPHOON-1
12.60,121.50,11/05/12Z,65,-,TYPHOON-1
13.00,119.70,11/05/18Z,65,-,TYPHOON-1
13.20,118.70,11/06/00Z,65,-,TYPHOON-1
13.40,117.60,11/06/06Z,75,-,TYPHOON-1
13.80,116.20,11/06/12Z,75,-,TYPHOON-1
14.60,114.80,11/06/18Z,90,-,TYPHOON-2
15.20,113.70,11/07/00Z,95,-,TYPHOON-2
15.90,112.60,11/07/06Z,100,-,TYPHOON-3
16.70,111.50,11/07/12Z,100,-,TYPHOON-3
17.50,110.90,11/07/18Z,110,-,TYPHOON-3
18.60,110.60,11/08/00Z,100,-,TYPHOON-3
19.70,110.70,11/08/06Z,80,-,TYPHOON-1
21.50,111.80,11/08/12Z,65,-,TYPHOON-1
23.20,113.10,11/08/18Z,30,-,TROPICAL DEPRESSION
25.00,115.00,11/09/00Z,20,-,TROPICAL DEPRESSION
25.50,116.50,11/09/06Z,20,-,TROPICAL DEPRESSION
26.00,118.00,11/09/12Z,15,-,TROPICAL DEPRESSION
26.00,121.00,11/09/18Z,15,-,TROPICAL DEPRESSION
