LAT,LON,TIME,WIND,PR,STAT
8.10,163.00,12/03/18Z,30,-,TROPICAL DEPRESSION
8.10,162.10,12/04/00Z,35,-,TROPICAL STORM
8.30,161.30,12/04/06Z,40,-,TROPICAL STORM
8.70,160.50,12/04/12Z,40,-,TROPICAL STORM
9.40,159.60,12/04/18Z,35,-,TROPICAL STORM
9.80,158.70,12/05/00Z,35,-,TROPICAL STORM
10.20,157.50,12/05/06Z,30,-,TROPICAL DEPRESSION
10.60,156.40,12/05/12Z,30,-,TROPICAL DEPRESSION
11.00,155.40,12/05/18Z,30,-,TROPICAL DEPRESSION
11.30,154.40,12/06/00Z,30,-,TROPICAL DEPRESSION
11.60,153.00,12/06/06Z,30,-,TROPICAL DEPRESSION
11.90,151.00,12/06/12Z,25,-,TROPICAL DEPRESSION
12.30,148.50,12/06/18Z,25,-,TROPICAL DEPRESSION
13.60,146.90,12/07/00Z,30,-,TROPICAL DEPRESSION
15.50,142.90,12/07/06Z,30,-,TROPICAL DEPRESSION
17.50,142.40,12/07/12Z,25,-,TROPICAL DEPRESSION
19.30,141.50,12/07/18Z,25,-,TROPICAL DEPRESSION
20.80,141.20,12/08/00Z,25,-,TROPICAL DEPRESSION
22.30,141.50,12/08/06Z,25,-,TROPICAL DEPRESSION
23.30,142.40,12/08/12Z,25,-,TROPICAL DEPRESSION
24.50,144.20,12/08/18Z,25,-,TROPICAL DEPRESSION
25.30,146.70,12/09/00Z,25,-,TROPICAL DEPRESSION
25.80,149.60,12/09/06Z,25,-,TROPICAL DEPRESSION
