LAT,LON,TIME,WIND,PR,STAT
7.50,150.00,05/28/00Z,30,-,TROPICAL DEPRESSION
7.90,149.00,05/28/06Z,35,-,TROPICAL STORM
8.00,148.10,05/28/12Z,40,-,TROPICAL STORM
8.10,147.10,05/28/18Z,45,-,TROPICAL STORM
8.20,146.20,05/29/00Z,50,-,TROPICAL STORM
8.30,145.20,05/29/06Z,50,-,TROPICAL STORM
8.30,144.10,05/29/12Z,50,-,TROPICAL STORM
8.30,143.00,05/29/18Z,50,-,TROPICAL STORM
8.80,141.90,05/30/00Z,60,-,TROPICAL STORM
9.00,140.20,05/30/06Z,60,-,TROPICAL STORM
9.30,138.90,05/30/12Z,50,-,TROPICAL STORM
9.90,137.30,05/30/18Z,50,-,TROPICAL STORM
9.90,136.10,05/31/00Z,50,-,TROPICAL STORM
10.10,135.00,05/31/06Z,70,-,TYPHOON-1
10.80,133.90,05/31/12Z,70,-,TYPHOON-1
11.00,132.70,05/31/18Z,75,-,TYPHOON-1
11.10,131.50,06/01/00Z,80,-,TYPHOON-1
11.60,130.30,06/01/06Z,90,-,TYPHOON-2
12.00,129.50,06/01/12Z,100,-,TYPHOON-3
12.40,128.70,06/01/18Z,100,-,TYPHOON-3
12.80,127.90,06/02/00Z,100,-,TYPHOON-3
13.10,126.90,06/02/06Z,100,-,TYPHOON-3
13.90,126.10,06/02/12Z,100,-,TYPHOON-3
14.30,125.70,06/02/18Z,100,-,TYPHOON-3
14.90,125.10,06/03/00Z,120,-,TYPHOON-4
15.50,124.50,06/03/06Z,120,-,TYPHOON-4
15.10,123.90,06/03/12Z,120,-,TYPHOON-4
16.80,123.00,06/03/18Z,120,-,TYPHOON-4
17.20,122.10,06/04/00Z,60,-,TROPICAL STORM
17.90,121.60,06/04/06Z,60,-,TROPICAL STORM
18.70,120.80,06/04/12Z,50,-,TROPICAL STORM
19.80,120.40,06/04/18Z,40,-,TROPICAL STORM
20.90,120.70,06/05/00Z,40,-,TROPICAL STORM
21.90,121.00,06/05/06Z,40,-,TROPICAL STORM
22.80,121.80,06/05/12Z,60,-,TROPICAL STORM
23.80,122.20,06/05/18Z,60,-,TROPICAL STORM
24.50,123.00,06/06/00Z,80,-,TYPHOON-1
25.70,124.00,06/06/06Z,80,-,TYPHOON-1
27.50,125.90,06/06/12Z,80,-,TYPHOON-1
29.80,128.10,06/06/18Z,70,-,TYPHOON-1
31.80,130.90,06/07/00Z,45,-,TROPICAL STORM
34.10,134.00,06/07/06Z,20,-,TROPICAL DEPRESSION
35.10,136.50,06/07/12Z,20,-,TROPICAL DEPRESSION
35.70,139.00,06/07/18Z,20,-,TROPICAL DEPRESSION
