LAT,LON,TIME,WIND,PR,STAT
11.10,159.50,11/13/06Z,15,-,TROPICAL DEPRESSION
11.30,159.30,11/13/12Z,15,-,TROPICAL DEPRESSION
11.50,159.10,11/13/18Z,15,-,TROPICAL DEPRESSION
11.80,159.00,11/14/00Z,15,-,TROPICAL DEPRESSION
12.10,159.00,11/14/06Z,15,-,TROPICAL DEPRESSION
12.30,159.10,11/14/12Z,15,-,TROPICAL DEPRESSION
12.50,159.10,11/14/18Z,20,-,TROPICAL DEPRESSION
12.80,159.20,11/15/00Z,20,-,TROPICAL DEPRESSION
13.00,159.10,11/15/06Z,20,-,TROPICAL DEPRESSION
13.10,158.80,11/15/12Z,20,-,TROPICAL DEPRESSION
13.10,158.10,11/15/18Z,25,-,TROPICAL DEPRESSION
13.00,157.20,11/16/00Z,25,-,TROPICAL DEPRESSION
13.00,155.90,11/16/06Z,25,-,TROPICAL DEPRESSION
13.00,154.50,11/16/12Z,30,-,TROPICAL DEPRESSION
13.00,153.00,11/16/18Z,35,-,TROPICAL STORM
12.70,151.40,11/17/00Z,45,-,TROPICAL STORM
12.60,149.80,11/17/06Z,50,-,TROPICAL STORM
12.50,148.20,11/17/12Z,55,-,TROPICAL STORM
12.70,146.90,11/17/18Z,60,-,TROPICAL STORM
13.20,145.70,11/18/00Z,65,-,TYPHOON-1
13.90,144.80,11/18/06Z,65,-,TYPHOON-1
14.40,143.80,11/18/12Z,75,-,TYPHOON-1
15.00,142.90,11/18/18Z,90,-,TYPHOON-2
15.70,142.10,11/19/00Z,95,-,TYPHOON-2
16.50,141.30,11/19/06Z,100,-,TYPHOON-3
17.20,140.50,11/19/12Z,105,-,TYPHOON-3
17.80,139.70,11/19/18Z,115,-,TYPHOON-4
19.00,139.40,11/20/00Z,125,-,TYPHOON-4
20.30,139.50,11/20/06Z,125,-,TYPHOON-4
21.80,140.30,11/20/12Z,125,-,TYPHOON-4
23.60,141.50,11/20/18Z,120,-,TYPHOON-4
25.70,143.30,11/21/00Z,115,-,TYPHOON-4
27.80,146.20,11/21/06Z,105,-,TYPHOON-3
30.50,151.40,11/21/12Z,95,-,TYPHOON-2
34.00,156.20,11/21/18Z,75,-,TYPHOON-1
