LAT,LON,TIME,WIND,PR,STAT
3.50,156.60,03/28/06Z,20,-,TROPICAL DEPRESSION
4.30,156.10,03/28/12Z,25,-,TROPICAL DEPRESSION
5.10,155.90,03/28/18Z,30,-,TROPICAL DEPRESSION
6.00,155.80,03/29/00Z,30,-,TROPICAL DEPRESSION
6.80,155.90,03/29/06Z,35,-,TROPICAL STORM
7.20,156.40,03/29/12Z,35,-,TROPICAL STORM
7.60,157.00,03/29/18Z,35,-,TROPICAL STORM
8.10,158.00,03/30/00Z,45,-,TROPICAL STORM
8.50,159.00,03/30/06Z,50,-,TROPICAL STORM
8.70,160.10,03/30/12Z,50,-,TROPICAL STORM
8.70,161.20,03/30/18Z,50,-,TROPICAL STORM
8.80,162.20,03/31/00Z,50,-,TROPICAL STORM
8.90,163.30,03/31/06Z,50,-,TROPICAL STORM
9.30,164.00,03/31/12Z,50,-,TROPICAL STORM
10.00,164.30,03/31/18Z,50,-,TROPICAL STORM
10.30,163.50,04/01/00Z,50,-,TROPICAL STORM
10.40,162.80,04/01/06Z,50,-,TROPICAL STORM
10.60,162.50,04/01/12Z,55,-,TROPICAL STORM
10.70,162.10,04/01/18Z,55,-,TROPICAL STORM
11.00,161.50,04/02/00Z,60,-,TROPICAL STORM
11.50,160.80,04/02/06Z,60,-,TROPICAL STORM
12.10,160.30,04/02/12Z,60,-,TROPICAL STORM
12.80,159.90,04/02/18Z,70,-,TYPHOON-1
13.30,159.70,04/03/00Z,75,-,TYPHOON-1
14.00,160.30,04/03/06Z,65,-,TYPHOON-1
13.20,158.90,04/03/12Z,55,-,TROPICAL STORM
13.00,157.30,04/03/18Z,50,-,TROPICAL STORM
13.10,155.90,04/04/00Z,40,-,TROPICAL STORM
13.10,154.60,04/04/06Z,30,-,TROPICAL DEPRESSION
