LAT,LON,TIME,WIND,PR,STAT
8.00,155.80,08/13/12Z,15,-,TROPICAL DEPRESSION
7.50,154.30,08/13/18Z,15,-,TROPICAL DEPRESSION
7.00,152.80,08/14/00Z,20,-,TROPICAL DEPRESSION
7.00,151.00,08/14/06Z,20,-,TROPICAL DEPRESSION
7.00,148.80,08/14/12Z,20,-,TROPICAL DEPRESSION
6.50,147.20,08/14/18Z,20,-,TROPICAL DEPRESSION
6.50,145.20,08/15/00Z,20,-,TROPICAL DEPRESSION
6.70,143.40,08/15/06Z,20,-,TROPICAL DEPRESSION
7.00,142.00,08/15/12Z,20,-,TROPICAL DEPRESSION
7.40,140.50,08/15/18Z,20,-,TROPICAL DEPRESSION
7.90,139.00,08/16/00Z,20,-,TROPICAL DEPRESSION
8.50,137.50,08/16/06Z,20,-,TROPICAL DEPRESSION
10.00,136.00,08/16/12Z,15,-,TROPICAL DEPRESSION
11.90,135.30,08/16/18Z,25,-,TROPICAL DEPRESSION
13.50,134.80,08/17/00Z,20,-,TROPICAL DEPRESSION
14.70,134.20,08/17/06Z,25,-,TROPICAL DEPRESSION
15.70,133.30,08/17/12Z,25,-,TROPICAL DEPRESSION
16.40,132.10,08/17/18Z,20,-,TROPICAL DEPRESSION
17.20,130.80,08/18/00Z,30,-,TROPICAL DEPRESSION
17.60,129.30,08/18/06Z,35,-,TROPICAL STORM
17.70,128.00,08/18/12Z,35,-,TROPICAL STORM
17.60,126.80,08/18/18Z,35,-,TROPICAL STORM
17.50,125.50,08/19/00Z,35,-,TROPICAL STORM
17.50,124.20,08/19/06Z,45,-,TROPICAL STORM
17.60,123.10,08/19/12Z,55,-,TROPICAL STORM
17.60,121.60,08/19/18Z,60,-,TROPICAL STORM
17.50,120.00,08/20/00Z,55,-,TROPICAL STORM
17.40,118.40,08/20/06Z,65,-,TYPHOON-1
17.30,116.80,08/20/12Z,75,-,TYPHOON-1
17.20,115.30,08/20/18Z,80,-,TYPHOON-1
17.20,114.00,08/21/00Z,85,-,TYPHOON-2
17.40,112.70,08/21/06Z,90,-,TYPHOON-2
17.80,111.40,08/21/12Z,90,-,TYPHOON-2
18.10,110.30,08/21/18Z,95,-,TYPHOON-2
18.50,109.20,08/22/00Z,85,-,TYPHOON-2
19.00,108.20,08/22/06Z,80,-,TYPHOON-1
19.60,107.10,08/22/12Z,75,-,TYPHOON-1
20.20,106.00,08/22/18Z,65,-,TYPHOON-1
20.60,104.90,08/23/00Z,45,-,TROPICAL STORM
20.80,103.90,08/23/06Z,30,-,TROPICAL DEPRESSION
20.80,103.20,08/23/12Z,20,-,TROPICAL DEPRESSION
