LAT,LON,TIME,WIND,PR,STAT
11.80,143.70,07/27/06Z,20,-,TROPICAL DEPRESSION
12.30,143.90,07/27/12Z,25,-,TROPICAL DEPRESSION
13.10,144.00,07/27/18Z,30,-,TROPICAL DEPRESSION
13.90,143.90,07/28/00Z,35,-,TROPICAL STORM
14.60,143.60,07/28/06Z,35,-,TROPICAL STORM
15.30,143.30,07/28/12Z,35,-,TROPICAL STORM
16.20,142.90,07/28/18Z,35,-,TROPICAL STORM
17.10,142.30,07/29/00Z,35,-,TROPICAL STORM
19.00,141.20,07/29/06Z,40,-,TROPICAL STORM
21.10,140.40,07/29/12Z,40,-,TROPICAL STORM
22.80,139.80,07/29/18Z,40,-,TROPICAL STORM
23.90,139.40,07/30/00Z,35,-,TROPICAL STORM
25.00,139.00,07/30/06Z,30,-,TROPICAL DEPRESSION
25.90,138.60,07/30/12Z,30,-,TROPICAL DEPRESSION
27.00,138.20,07/30/18Z,25,-,TROPICAL DEPRESSION
28.20,137.80,07/31/00Z,25,-,TROPICAL DEPRESSION
29.30,137.20,07/31/06Z,25,-,TROPICAL DEPRESSION
30.00,136.50,07/31/12Z,25,-,TROPICAL DEPRESSION
30.50,135.50,07/31/18Z,20,-,TROPICAL DEPRESSION
30.90,134.40,08/01/00Z,20,-,TROPICAL DEPRESSION
31.20,133.30,08/01/06Z,15,-,TROPICAL DEPRESSION
