LAT,LON,TIME,WIND,PR,STAT
15.60,111.00,09/24/00Z,15,1010,TROPICAL DEPRESSION
15.10,111.30,09/24/06Z,25,1004,TROPICAL DEPRESSION
15.20,112.10,09/24/12Z,25,1004,TROPICAL DEPRESSION
15.60,112.90,09/24/18Z,25,1004,TROPICAL DEPRESSION
16.60,113.00,09/25/00Z,25,1004,TROPICAL DEPRESSION
17.20,112.50,09/25/06Z,35,996,TROPICAL STORM
16.90,112.10,09/25/12Z,35,996,TROPICAL STORM
16.80,111.70,09/25/18Z,35,996,TROPICAL STORM
16.70,111.30,09/26/00Z,30,1000,TROPICAL DEPRESSION
16.60,110.80,09/26/06Z,30,1000,TROPICAL DEPRESSION
16.30,109.90,09/26/12Z,30,1000,TROPICAL DEPRESSION
16.40,108.90,09/26/18Z,25,1004,TROPICAL DEPRESSION
16.70,108.00,09/27/00Z,20,1007,TROPICAL DEPRESSION
16.50,106.40,09/27/06Z,20,1007,TROPICAL DEPRESSION
