LAT,LON,TIME,WIND,PR,STAT
22.20,146.70,08/12/12Z,45,-,TROPICAL STORM
22.30,145.90,08/12/18Z,50,-,TROPICAL STORM
22.50,145.20,08/13/00Z,55,-,TROPICAL STORM
22.80,144.70,08/13/06Z,60,-,TROPICAL STORM
23.10,144.30,08/13/12Z,65,-,TYPHOON-1
23.60,144.10,08/13/18Z,70,-,TYPHOON-1
24.10,144.30,08/14/00Z,70,-,TYPHOON-1
24.50,144.70,08/14/06Z,75,-,TYPHOON-1
25.20,145.20,08/14/12Z,75,-,TYPHOON-1
26.00,145.30,08/14/18Z,80,-,TYPHOON-1
26.90,145.30,08/15/00Z,80,-,TYPHOON-1
27.90,145.30,08/15/06Z,85,-,TYPHOON-2
29.10,145.30,08/15/12Z,85,-,TYPHOON-2
30.10,145.30,08/15/18Z,85,-,TYPHOON-2
31.50,145.50,08/16/00Z,90,-,TYPHOON-2
32.90,145.90,08/16/06Z,90,-,TYPHOON-2
34.50,146.90,08/16/12Z,85,-,TYPHOON-2
36.30,148.60,08/16/18Z,85,-,TYPHOON-2
38.30,150.20,08/17/00Z,90,-,TYPHOON-2
41.60,153.00,08/17/06Z,90,-,TYPHOON-2
