LAT,LON,TIME,WIND,PR,STAT
14.30,159.10,08/07/12Z,20,-,TROPICAL DEPRESSION
14.30,158.50,08/07/18Z,25,-,TROPICAL DEPRESSION
14.20,158.00,08/08/00Z,30,-,TROPICAL DEPRESSION
14.20,157.50,08/08/06Z,35,-,TROPICAL STORM
14.10,157.00,08/08/12Z,35,-,TROPICAL STORM
14.20,156.50,08/08/18Z,35,-,TROPICAL STORM
14.60,156.10,08/09/00Z,40,-,TROPICAL STORM
15.40,156.10,08/09/06Z,40,-,TROPICAL STORM
16.30,155.70,08/09/12Z,50,-,TROPICAL STORM
17.30,155.20,08/09/18Z,60,-,TROPICAL STORM
18.40,155.00,08/10/00Z,75,-,TYPHOON-1
19.80,155.00,08/10/06Z,105,-,TYPHOON-3
21.30,155.00,08/10/12Z,110,-,TYPHOON-3
22.70,155.20,08/10/18Z,110,-,TYPHOON-3
24.10,155.40,08/11/00Z,110,-,TYPHOON-3
25.30,155.60,08/11/06Z,110,-,TYPHOON-3
26.50,155.80,08/11/12Z,100,-,TYPHOON-3
27.50,155.80,08/11/18Z,100,-,TYPHOON-3
28.30,155.80,08/12/00Z,95,-,TYPHOON-2
28.90,155.90,08/12/06Z,95,-,TYPHOON-2
29.80,155.90,08/12/12Z,95,-,TYPHOON-2
30.30,156.00,08/12/18Z,90,-,TYPHOON-2
31.00,156.10,08/13/00Z,85,-,TYPHOON-2
31.40,156.30,08/13/06Z,80,-,TYPHOON-1
31.90,156.60,08/13/12Z,80,-,TYPHOON-1
32.30,157.20,08/13/18Z,75,-,TYPHOON-1
32.70,158.40,08/14/00Z,70,-,TYPHOON-1
32.90,159.60,08/14/06Z,65,-,TYPHOON-1
33.10,160.90,08/14/12Z,60,-,TROPICAL STORM
33.30,162.20,08/14/18Z,60,-,TROPICAL STORM
33.50,163.50,08/15/00Z,55,-,TROPICAL STORM
33.80,165.20,08/15/06Z,55,-,TROPICAL STORM
34.40,167.50,08/15/12Z,50,-,TROPICAL STORM
35.30,170.80,08/15/18Z,45,-,TROPICAL STORM
