LAT,LON,TIME,WIND,PR,STAT
28.20,167.00,08/07/06Z,25,-,TROPICAL DEPRESSION
28.30,166.10,08/07/12Z,30,-,TROPICAL DEPRESSION
28.40,165.30,08/07/18Z,30,-,TROPICAL DEPRESSION
28.40,164.70,08/08/00Z,30,-,TROPICAL DEPRESSION
28.50,164.20,08/08/06Z,30,-,TROPICAL DEPRESSION
28.70,163.80,08/08/12Z,30,-,TROPICAL DEPRESSION
28.80,163.70,08/08/18Z,30,-,TROPICAL DEPRESSION
28.80,163.70,08/09/00Z,30,-,TROPICAL DEPRESSION
28.70,163.60,08/09/06Z,30,-,TROPICAL DEPRESSION
28.50,163.20,08/09/12Z,30,-,TROPICAL DEPRESSION
28.40,162.30,08/09/18Z,30,-,TROPICAL DEPRESSION
28.40,161.40,08/10/00Z,30,-,TROPICAL DEPRESSION
28.60,160.70,08/10/06Z,35,-,TROPICAL STORM
28.70,160.20,08/10/12Z,35,-,TROPICAL STORM
28.70,160.10,08/10/18Z,40,-,TROPICAL STORM
28.50,160.30,08/11/00Z,45,-,TROPICAL STORM
28.40,160.50,08/11/06Z,45,-,TROPICAL STORM
28.50,160.50,08/11/12Z,35,-,TROPICAL STORM
28.90,160.60,08/11/18Z,35,-,TROPICAL STORM
29.50,160.90,08/12/00Z,35,-,TROPICAL STORM
30.30,161.30,08/12/06Z,35,-,TROPICAL STORM
