LAT,LON,TIME,WIND,PR,STAT
10.00,-174.60,10/15/00Z,15,-,TROPICAL DEPRESSION
9.70,-175.60,10/15/06Z,15,-,TROPICAL DEPRESSION
9.50,-176.60,10/15/12Z,15,-,TROPICAL DEPRESSION
9.30,-177.50,10/15/18Z,15,-,TROPICAL DEPRESSION
9.10,-178.40,10/16/00Z,20,-,TROPICAL DEPRESSION
9.00,-179.40,10/16/06Z,20,-,TROPICAL DEPRESSION
9.00,179.70,10/16/12Z,25,-,TROPICAL DEPRESSION
9.10,179.10,10/16/18Z,30,-,TROPICAL DEPRESSION
9.30,178.50,10/17/00Z,30,-,TROPICAL DEPRESSION
9.60,177.50,10/17/06Z,30,-,TROPICAL DEPRESSION
10.00,176.50,10/17/12Z,30,-,TROPICAL DEPRESSION
10.30,175.40,10/17/18Z,30,-,TROPICAL DEPRESSION
10.50,174.30,10/18/00Z,30,-,TROPICAL DEPRESSION
10.60,173.20,10/18/06Z,30,-,TROPICAL DEPRESSION
10.70,172.20,10/18/12Z,35,-,TROPICAL STORM
10.90,171.10,10/18/18Z,35,-,TROPICAL STORM
11.10,170.00,10/19/00Z,40,-,TROPICAL STORM
11.20,168.70,10/19/06Z,40,-,TROPICAL STORM
11.30,167.30,10/19/12Z,45,-,TROPICAL STORM
11.40,165.90,10/19/18Z,60,-,TROPICAL STORM
11.60,164.50,10/20/00Z,75,-,TYPHOON-1
11.70,162.90,10/20/06Z,80,-,TYPHOON-1
11.70,161.20,10/20/12Z,80,-,TYPHOON-1
11.60,159.60,10/20/18Z,95,-,TYPHOON-2
11.40,158.10,10/21/00Z,105,-,TYPHOON-3
11.30,156.70,10/21/06Z,105,-,TYPHOON-3
11.20,155.50,10/21/12Z,105,-,TYPHOON-3
11.20,154.50,10/21/18Z,110,-,TYPHOON-3
11.20,153.50,10/22/00Z,115,-,TYPHOON-4
11.40,152.40,10/22/06Z,120,-,TYPHOON-4
11.60,151.20,10/22/12Z,130,-,TYPHOON-4
11.60,150.00,10/22/18Z,135,-,SUPER TYPHOON-4
11.60,148.60,10/23/00Z,145,-,SUPER TYPHOON-5
11.80,147.10,10/23/06Z,150,-,SUPER TYPHOON-5
12.10,145.40,10/23/12Z,150,-,SUPER TYPHOON-5
12.00,143.60,10/23/18Z,145,-,SUPER TYPHOON-5
12.00,141.70,10/24/00Z,140,-,SUPER TYPHOON-5
12.30,139.80,10/24/06Z,140,-,SUPER TYPHOON-5
12.60,137.70,10/24/12Z,145,-,SUPER TYPHOON-5
12.60,135.50,10/24/18Z,145,-,SUPER TYPHOON-5
12.70,133.30,10/25/00Z,150,-,SUPER TYPHOON-5
13.00,131.10,10/25/06Z,150,-,SUPER TYPHOON-5
13.40,129.00,10/25/12Z,150,-,SUPER TYPHOON-5
13.70,126.90,10/25/18Z,145,-,SUPER TYPHOON-5
14.10,125.10,10/26/00Z,140,-,SUPER TYPHOON-5
14.40,123.80,10/26/06Z,135,-,SUPER TYPHOON-4
14.80,122.40,10/26/12Z,125,-,TYPHOON-4
15.60,121.10,10/26/18Z,100,-,TYPHOON-3
16.50,119.70,10/27/00Z,75,-,TYPHOON-1
16.90,118.50,10/27/06Z,60,-,TROPICAL STORM
17.00,117.40,10/27/12Z,55,-,TROPICAL STORM
16.90,116.40,10/27/18Z,50,-,TROPICAL STORM
16.70,115.50,10/28/00Z,50,-,TROPICAL STORM
16.60,115.10,10/28/06Z,50,-,TROPICAL STORM
16.40,114.80,10/28/12Z,50,-,TROPICAL STORM
15.70,114.10,10/28/18Z,45,-,TROPICAL STORM
14.70,113.20,10/29/00Z,40,-,TROPICAL STORM
14.10,112.10,10/29/06Z,35,-,TROPICAL STORM
13.70,110.80,10/29/12Z,30,-,TROPICAL DEPRESSION
12.50,109.40,10/29/18Z,25,-,TROPICAL DEPRESSION
