LAT,LON,TIME,WIND,PR,STAT
10.50,145.30,07/20/00Z,20,-,TROPICAL DEPRESSION
10.90,144.50,07/20/06Z,20,-,TROPICAL DEPRESSION
11.30,143.70,07/20/12Z,20,-,TROPICAL DEPRESSION
11.80,143.00,07/20/18Z,20,-,TROPICAL DEPRESSION
12.30,142.10,07/21/00Z,25,-,TROPICAL DEPRESSION
12.80,141.30,07/21/06Z,25,-,TROPICAL DEPRESSION
13.50,140.50,07/21/12Z,25,-,TROPICAL DEPRESSION
14.00,139.80,07/21/18Z,25,-,TROPICAL DEPRESSION
14.40,139.30,07/22/00Z,25,-,TROPICAL DEPRESSION
14.80,138.80,07/22/06Z,25,-,TROPICAL DEPRESSION
15.40,138.30,07/22/12Z,25,-,TROPICAL DEPRESSION
16.10,138.00,07/22/18Z,30,-,TROPICAL DEPRESSION
16.50,138.00,07/23/00Z,35,-,TROPICAL STORM
17.00,138.00,07/23/06Z,35,-,TROPICAL STORM
17.50,138.00,07/23/12Z,35,-,TROPICAL STORM
18.20,138.10,07/23/18Z,35,-,TROPICAL STORM
18.90,138.20,07/24/00Z,50,-,TROPICAL STORM
19.60,138.30,07/24/06Z,55,-,TROPICAL STORM
20.20,138.40,07/24/12Z,55,-,TROPICAL STORM
20.90,138.40,07/24/18Z,65,-,TYPHOON-1
21.80,138.40,07/25/00Z,80,-,TYPHOON-1
22.80,138.30,07/25/06Z,90,-,TYPHOON-2
23.90,138.00,07/25/12Z,95,-,TYPHOON-2
24.90,137.90,07/25/18Z,95,-,TYPHOON-2
26.00,137.50,07/26/00Z,90,-,TYPHOON-2
26.80,136.90,07/26/06Z,90,-,TYPHOON-2
27.60,136.30,07/26/12Z,85,-,TYPHOON-2
28.40,135.20,07/26/18Z,85,-,TYPHOON-2
29.20,134.10,07/27/00Z,85,-,TYPHOON-2
30.10,132.80,07/27/06Z,90,-,TYPHOON-2
30.80,131.20,07/27/12Z,90,-,TYPHOON-2
31.80,130.00,07/27/18Z,90,-,TYPHOON-2
32.70,129.20,07/28/00Z,65,-,TYPHOON-1
33.50,128.40,07/28/06Z,60,-,TROPICAL STORM
34.60,127.60,07/28/12Z,50,-,TROPICAL STORM
36.40,127.30,07/28/18Z,40,-,TROPICAL STORM
38.00,128.00,07/29/00Z,30,-,TROPICAL DEPRESSION
