LAT,LON,TIME,WIND,PR,STAT
12.60,129.70,07/12/00Z,20,-,TROPICAL DEPRESSION
13.30,129.20,07/12/06Z,25,-,TROPICAL DEPRESSION
14.30,128.50,07/12/12Z,25,-,TROPICAL DEPRESSION
15.10,127.70,07/12/18Z,30,-,TROPICAL DEPRESSION
15.80,126.60,07/13/00Z,35,-,TROPICAL STORM
16.70,125.90,07/13/06Z,40,-,TROPICAL STORM
17.30,125.60,07/13/12Z,45,-,TROPICAL STORM
17.90,125.40,07/13/18Z,50,-,TROPICAL STORM
18.50,125.30,07/14/00Z,60,-,TROPICAL STORM
19.10,125.50,07/14/06Z,70,-,TYPHOON-1
19.70,125.50,07/14/12Z,85,-,TYPHOON-2
20.30,125.40,07/14/18Z,100,-,TYPHOON-3
20.90,125.30,07/15/00Z,115,-,TYPHOON-4
21.60,125.30,07/15/06Z,130,-,TYPHOON-4
22.30,125.30,07/15/12Z,120,-,TYPHOON-4
23.10,125.20,07/15/18Z,105,-,TYPHOON-3
23.90,125.20,07/16/00Z,100,-,TYPHOON-3
24.60,125.50,07/16/06Z,115,-,TYPHOON-4
25.60,125.70,07/16/12Z,120,-,TYPHOON-4
26.60,125.40,07/16/18Z,120,-,TYPHOON-4
27.60,125.20,07/17/00Z,115,-,TYPHOON-4
28.30,125.30,07/17/06Z,110,-,TYPHOON-3
29.00,125.50,07/17/12Z,105,-,TYPHOON-3
30.20,125.40,07/17/18Z,100,-,TYPHOON-3
31.50,124.90,07/18/00Z,85,-,TYPHOON-2
32.70,124.10,07/18/06Z,75,-,TYPHOON-1
33.40,123.30,07/18/12Z,65,-,TYPHOON-1
34.10,122.40,07/18/18Z,55,-,TROPICAL STORM
35.10,122.00,07/19/00Z,50,-,TROPICAL STORM
35.90,121.80,07/19/06Z,35,-,TROPICAL STORM
37.90,121.00,07/19/12Z,25,-,TROPICAL DEPRESSION
40.50,120.70,07/19/18Z,20,-,TROPICAL DEPRESSION
43.00,120.90,07/20/00Z,20,-,TROPICAL DEPRESSION
45.50,121.00,07/20/06Z,20,-,TROPICAL DEPRESSION
