LAT,LON,TIME,WIND,PR,STAT
9.90,142.90,07/06/00Z,30,-,TROPICAL DEPRESSION
10.50,141.60,07/06/06Z,50,-,TROPICAL STORM
10.90,140.30,07/06/12Z,60,-,TROPICAL STORM
11.30,139.00,07/06/18Z,95,-,TYPHOON-2
11.70,137.50,07/07/00Z,130,-,TYPHOON-4
11.90,136.30,07/07/06Z,130,-,TYPHOON-4
12.10,135.10,07/07/12Z,130,-,TYPHOON-4
12.30,133.90,07/07/18Z,130,-,TYPHOON-4
12.40,132.70,07/08/00Z,135,-,SUPER TYPHOON-4
12.40,131.50,07/08/06Z,140,-,SUPER TYPHOON-5
12.10,130.30,07/08/12Z,120,-,TYPHOON-4
11.90,129.40,07/08/18Z,100,-,TYPHOON-3
12.10,128.50,07/09/00Z,95,-,TYPHOON-2
12.30,127.90,07/09/06Z,90,-,TYPHOON-2
12.60,127.20,07/09/12Z,70,-,TYPHOON-1
12.80,126.20,07/09/18Z,50,-,TROPICAL STORM
13.20,124.80,07/10/00Z,30,-,TROPICAL DEPRESSION
