LAT,LON,TIME,WIND,PR,STAT
16.90,116.90,09/04/18Z,20,-,TROPICAL DEPRESSION
16.80,116.90,09/05/00Z,25,-,TROPICAL DEPRESSION
16.80,117.00,09/05/06Z,25,-,TROPICAL DEPRESSION
16.80,117.10,09/05/12Z,25,-,TROPICAL DEPRESSION
17.10,117.60,09/05/18Z,25,-,TROPICAL DEPRESSION
17.80,117.80,09/06/00Z,30,-,TROPICAL DEPRESSION
18.30,117.50,09/06/06Z,35,-,TROPICAL STORM
18.60,117.00,09/06/12Z,35,-,TROPICAL STORM
18.70,116.60,09/06/18Z,40,-,TROPICAL STORM
18.90,116.10,09/07/00Z,65,-,TYPHOON-1
19.00,115.60,09/07/06Z,65,-,TYPHOON-1
19.00,115.20,09/07/12Z,65,-,TYPHOON-1
18.90,114.70,09/07/18Z,65,-,TYPHOON-1
18.80,114.00,09/08/00Z,75,-,TYPHOON-1
18.70,113.40,09/08/06Z,90,-,TYPHOON-2
18.70,112.50,09/08/12Z,90,-,TYPHOON-2
18.40,111.60,09/08/18Z,90,-,TYPHOON-2
18.30,110.60,09/09/00Z,95,-,TYPHOON-2
18.20,109.60,09/09/06Z,75,-,TYPHOON-1
18.20,108.70,09/09/12Z,65,-,TYPHOON-1
18.40,108.10,09/09/18Z,65,-,TYPHOON-1
18.30,107.00,09/10/00Z,60,-,TROPICAL STORM
18.30,105.90,09/10/06Z,45,-,TROPICAL STORM
18.30,104.80,09/10/12Z,25,-,TROPICAL DEPRESSION
