LAT,LON,TIME,WIND,PR,STAT
9.30,151.90,11/23/00Z,20,1007,TROPICAL DEPRESSION
9.60,150.20,11/23/06Z,20,1007,TROPICAL DEPRESSION
9.90,148.50,11/23/12Z,20,1007,TROPICAL DEPRESSION
10.50,146.80,11/23/18Z,20,1007,TROPICAL DEPRESSION
11.30,144.90,11/24/00Z,25,1004,TROPICAL DEPRESSION
11.90,143.00,11/24/06Z,20,1006,TROPICAL DEPRESSION
12.80,141.10,11/24/12Z,20,1006,TROPICAL DEPRESSION
13.40,139.30,11/24/18Z,20,1006,TROPICAL DEPRESSION
14.30,138.20,11/25/00Z,15,1010,TROPICAL DEPRESSION
14.80,136.70,11/25/06Z,15,1010,TROPICAL DEPRESSION
15.10,135.40,11/25/12Z,20,1007,TROPICAL DEPRESSION
15.20,134.30,11/25/18Z,25,1004,TROPICAL DEPRESSION
15.40,133.20,11/26/00Z,25,1004,TROPICAL DEPRESSION
15.60,132.60,11/26/06Z,20,1007,TROPICAL DEPRESSION
16.30,131.60,11/26/12Z,25,1004,TROPICAL DEPRESSION
17.30,130.50,11/26/18Z,25,1004,TROPICAL DEPRESSION
18.90,130.10,11/27/00Z,25,1004,TROPICAL DEPRESSION
20.80,130.20,11/27/06Z,20,1007,TROPICAL DEPRESSION
22.70,130.70,11/27/12Z,20,1007,TROPICAL DEPRESSION
24.70,131.50,11/27/18Z,20,1007,TROPICAL DEPRESSION
26.80,132.40,11/28/00Z,20,1007,TROPICAL DEPRESSION
