LAT,LON,TIME,WIND,PR,STAT
4.50,135.70,04/11/00Z,20,-,TROPICAL DEPRESSION
5.30,135.40,04/11/06Z,20,-,TROPICAL DEPRESSION
5.90,135.00,04/11/12Z,20,-,TROPICAL DEPRESSION
6.50,134.50,04/11/18Z,20,-,TROPICAL DEPRESSION
7.00,134.00,04/12/00Z,35,-,TROPICAL STORM
7.50,133.20,04/12/06Z,35,-,TROPICAL STORM
8.20,132.10,04/12/12Z,35,-,TROPICAL STORM
8.80,131.00,04/12/18Z,35,-,TROPICAL STORM
9.40,129.80,04/13/00Z,45,-,TROPICAL STORM
10.00,129.00,04/13/06Z,45,-,TROPICAL STORM
10.50,128.50,04/13/12Z,45,-,TROPICAL STORM
11.00,128.10,04/13/18Z,45,-,TROPICAL STORM
11.80,127.90,04/14/00Z,80,-,TYPHOON-1
12.40,127.80,04/14/06Z,80,-,TYPHOON-1
13.20,127.60,04/14/12Z,80,-,TYPHOON-1
14.00,127.50,04/14/18Z,80,-,TYPHOON-1
14.70,127.50,04/15/00Z,80,-,TYPHOON-1
15.50,127.50,04/15/06Z,100,-,TYPHOON-3
16.00,127.40,04/15/12Z,90,-,TYPHOON-2
16.40,127.30,04/15/18Z,80,-,TYPHOON-1
16.80,126.80,04/16/00Z,50,-,TROPICAL STORM
17.00,126.50,04/16/06Z,40,-,TROPICAL STORM
17.20,126.00,04/16/12Z,40,-,TROPICAL STORM
17.50,125.70,04/16/18Z,40,-,TROPICAL STORM
17.70,125.40,04/17/00Z,40,-,TROPICAL STORM
18.00,124.70,04/17/06Z,40,-,TROPICAL STORM
18.20,124.00,04/17/12Z,40,-,TROPICAL STORM
18.30,123.30,04/17/18Z,40,-,TROPICAL STORM
18.30,122.50,04/18/00Z,30,-,TROPICAL DEPRESSION
