LAT,LON,TIME,WIND,PR,STAT
8.90,140.70,05/20/00Z,20,1006,TROPICAL DEPRESSION
8.90,140.00,05/20/06Z,20,1007,TROPICAL DEPRESSION
8.70,139.40,05/20/12Z,30,1000,TROPICAL DEPRESSION
9.00,139.10,05/20/18Z,30,1000,TROPICAL DEPRESSION
8.80,138.60,05/21/00Z,30,1000,TROPICAL DEPRESSION
9.10,138.10,05/21/06Z,30,1000,TROPICAL DEPRESSION
9.40,137.70,05/21/12Z,35,996,TROPICAL STORM
9.60,137.30,05/21/18Z,40,993,TROPICAL STORM
9.80,137.00,05/22/00Z,45,989,TROPICAL STORM
10.00,136.60,05/22/06Z,50,985,TROPICAL STORM
10.40,135.80,05/22/12Z,55,982,TROPICAL STORM
10.70,134.80,05/22/18Z,55,982,TROPICAL STORM
11.00,133.80,05/23/00Z,60,978,TROPICAL STORM
11.30,133.10,05/23/06Z,60,978,TROPICAL STORM
11.50,132.40,05/23/12Z,60,978,TROPICAL STORM
11.70,131.70,05/23/18Z,65,974,TYPHOON-1
12.00,131.10,05/24/00Z,65,974,TYPHOON-1
12.20,130.20,05/24/06Z,65,974,TYPHOON-1
12.20,129.40,05/24/12Z,70,970,TYPHOON-1
12.10,128.70,05/24/18Z,80,963,TYPHOON-1
12.20,128.20,05/25/00Z,90,956,TYPHOON-2
12.70,127.90,05/25/06Z,105,944,TYPHOON-3
13.20,127.60,05/25/12Z,115,937,TYPHOON-4
13.80,127.20,05/25/18Z,120,933,TYPHOON-4
14.70,126.50,05/26/00Z,125,929,TYPHOON-4
15.60,125.80,05/26/06Z,140,918,SUPER TYPHOON-5
16.30,125.00,05/26/12Z,140,918,SUPER TYPHOON-5
17.20,124.40,05/26/18Z,140,918,SUPER TYPHOON-5
18.20,123.90,05/27/00Z,140,918,SUPER TYPHOON-5
19.20,123.40,05/27/06Z,135,922,SUPER TYPHOON-4
20.40,123.10,05/27/12Z,125,929,TYPHOON-4
21.50,123.30,05/27/18Z,115,937,TYPHOON-4
23.00,123.90,05/28/00Z,100,948,TYPHOON-3
24.70,125.00,05/28/06Z,90,956,TYPHOON-2
26.50,126.90,05/28/12Z,80,963,TYPHOON-1
28.60,129.20,05/28/18Z,65,974,TYPHOON-1
30.70,131.50,05/29/00Z,55,982,TROPICAL STORM
32.90,134.30,05/29/06Z,50,985,TROPICAL STORM
34.40,136.60,05/29/12Z,30,1000,TROPICAL DEPRESSION
