LAT,LON,TIME,WIND,PR,STAT
16.50,132.00,08/30/06Z,35,-,TROPICAL STORM
17.30,130.80,08/30/12Z,35,-,TROPICAL STORM
17.80,129.40,08/30/18Z,40,-,TROPICAL STORM
17.80,128.00,08/31/00Z,60,-,TROPICAL STORM
17.60,126.70,08/31/06Z,80,-,TYPHOON-1
17.50,125.30,08/31/12Z,80,-,TYPHOON-1
17.70,123.90,08/31/18Z,75,-,TYPHOON-1
18.00,122.50,09/01/00Z,70,-,TYPHOON-1
18.50,120.90,09/01/06Z,75,-,TYPHOON-1
18.90,119.30,09/01/12Z,80,-,TYPHOON-1
19.20,117.60,09/01/18Z,85,-,TYPHOON-2
19.10,115.90,09/02/00Z,90,-,TYPHOON-2
19.50,114.00,09/02/06Z,100,-,TYPHOON-3
20.00,112.30,09/02/12Z,90,-,TYPHOON-2
19.50,110.20,09/02/18Z,80,-,TYPHOON-1
20.00,108.00,09/03/00Z,70,-,TYPHOON-1
19.20,108.00,09/03/06Z,60,-,TROPICAL STORM
19.50,106.00,09/03/12Z,45,-,TROPICAL STORM
19.70,105.80,09/03/18Z,40,-,TROPICAL STORM
21.00,105.50,09/04/00Z,35,-,TROPICAL STORM
