LAT,LON,TIME,WIND,PR,STAT
18.00,145.40,09/27/06Z,50,-,TROPICAL STORM
18.60,144.20,09/27/12Z,60,-,TROPICAL STORM
19.10,142.90,09/27/18Z,75,-,TYPHOON-1
19.40,141.70,09/28/00Z,80,-,TYPHOON-1
19.60,140.70,09/28/06Z,90,-,TYPHOON-2
19.60,139.80,09/28/12Z,90,-,TYPHOON-2
19.70,139.10,09/28/18Z,100,-,TYPHOON-3
19.80,138.60,09/29/00Z,105,-,TYPHOON-3
20.00,138.30,09/29/06Z,115,-,TYPHOON-4
20.40,138.00,09/29/12Z,125,-,TYPHOON-4
21.10,137.70,09/29/18Z,130,-,TYPHOON-4
22.00,137.30,09/30/00Z,140,-,SUPER TYPHOON-5
22.90,136.80,09/30/06Z,140,-,SUPER TYPHOON-5
23.70,136.20,09/30/12Z,140,-,SUPER TYPHOON-5
24.30,135.40,09/30/18Z,140,-,SUPER TYPHOON-5
24.60,134.70,10/01/00Z,135,-,SUPER TYPHOON-4
24.80,133.80,10/01/06Z,130,-,TYPHOON-4
25.10,132.80,10/01/12Z,130,-,TYPHOON-4
25.20,131.70,10/01/18Z,130,-,TYPHOON-4
25.40,130.30,10/02/00Z,125,-,TYPHOON-4
25.60,129.10,10/02/06Z,125,-,TYPHOON-4
25.80,128.10,10/02/12Z,120,-,TYPHOON-4
26.10,126.90,10/02/18Z,120,-,TYPHOON-4
26.50,125.80,10/03/00Z,110,-,TYPHOON-3
27.10,124.70,10/03/06Z,105,-,TYPHOON-3
27.80,123.70,10/03/12Z,100,-,TYPHOON-3
28.70,122.60,10/03/18Z,100,-,TYPHOON-3
29.30,121.90,10/04/00Z,80,-,TYPHOON-1
29.80,121.50,10/04/06Z,60,-,TROPICAL STORM
30.30,121.10,10/04/12Z,40,-,TROPICAL STORM
30.90,120.90,10/04/18Z,30,-,TROPICAL DEPRESSION
31.60,121.20,10/05/00Z,25,-,TROPICAL DEPRESSION
32.30,122.20,10/05/06Z,25,-,TROPICAL DEPRESSION
