LAT,LON,TIME,WIND,PR,STAT
20.10,133.90,08/17/00Z,30,-,TROPICAL DEPRESSION
20.00,133.10,08/17/06Z,30,-,TROPICAL DEPRESSION
19.60,132.40,08/17/12Z,30,-,TROPICAL DEPRESSION
19.30,131.60,08/17/18Z,30,-,TROPICAL DEPRESSION
19.20,130.60,08/18/00Z,30,-,TROPICAL DEPRESSION
19.40,129.30,08/18/06Z,30,-,TROPICAL DEPRESSION
19.80,128.00,08/18/12Z,30,-,TROPICAL DEPRESSION
20.70,126.60,08/18/18Z,30,-,TROPICAL DEPRESSION
21.40,125.50,08/19/00Z,35,-,TROPICAL STORM
21.70,124.50,08/19/06Z,40,-,TROPICAL STORM
21.70,123.50,08/19/12Z,45,-,TROPICAL STORM
21.50,122.20,08/19/18Z,35,-,TROPICAL STORM
21.50,121.30,08/20/00Z,30,-,TROPICAL DEPRESSION
21.30,119.40,08/20/06Z,30,-,TROPICAL DEPRESSION
21.30,117.40,08/20/12Z,30,-,TROPICAL DEPRESSION
21.50,115.50,08/20/18Z,25,-,TROPICAL DEPRESSION
21.50,113.50,08/21/00Z,25,-,TROPICAL DEPRESSION
21.40,112.50,08/21/06Z,20,-,TROPICAL DEPRESSION
21.30,111.40,08/21/12Z,20,-,TROPICAL DEPRESSION
21.00,110.20,08/21/18Z,20,-,TROPICAL DEPRESSION
20.60,109.30,08/22/00Z,20,-,TROPICAL DEPRESSION
20.00,107.00,08/22/06Z,20,-,TROPICAL DEPRESSION
20.00,104.20,08/22/12Z,20,-,TROPICAL DEPRESSION
19.80,101.70,08/22/18Z,20,-,TROPICAL DEPRESSION
