LAT,LON,TIME,WIND,PR,STAT
10.80,110.50,10/06/18Z,30,-,TROPICAL DEPRESSION
10.70,110.70,10/07/00Z,30,-,TROPICAL DEPRESSION
10.70,110.90,10/07/06Z,30,-,TROPICAL DEPRESSION
10.70,111.20,10/07/12Z,30,-,TROPICAL DEPRESSION
10.80,111.50,10/07/18Z,30,-,TROPICAL DEPRESSION
10.90,111.70,10/08/00Z,30,-,TROPICAL DEPRESSION
11.00,112.00,10/08/06Z,35,-,TROPICAL STORM
11.20,112.30,10/08/12Z,35,-,TROPICAL STORM
11.50,112.20,10/08/18Z,40,-,TROPICAL STORM
11.80,111.80,10/09/00Z,40,-,TROPICAL STORM
12.20,111.60,10/09/06Z,40,-,TROPICAL STORM
12.50,111.30,10/09/12Z,40,-,TROPICAL STORM
12.70,110.90,10/09/18Z,40,-,TROPICAL STORM
12.80,110.60,10/10/00Z,30,-,TROPICAL DEPRESSION
13.20,110.50,10/10/06Z,30,-,TROPICAL DEPRESSION
13.30,110.60,10/10/12Z,25,-,TROPICAL DEPRESSION
13.40,110.70,10/10/18Z,25,-,TROPICAL DEPRESSION
13.70,111.00,10/11/00Z,25,-,TROPICAL DEPRESSION
13.90,111.50,10/11/06Z,25,-,TROPICAL DEPRESSION
14.30,111.80,10/11/12Z,25,-,TROPICAL DEPRESSION
14.50,112.10,10/11/18Z,25,-,TROPICAL DEPRESSION
15.10,112.50,10/12/00Z,30,-,TROPICAL DEPRESSION
15.70,112.70,10/12/06Z,30,-,TROPICAL DEPRESSION
16.60,112.90,10/12/12Z,30,-,TROPICAL DEPRESSION
17.30,113.00,10/12/18Z,30,-,TROPICAL DEPRESSION
17.60,112.50,10/13/00Z,35,-,TROPICAL STORM
17.60,111.70,10/13/06Z,35,-,TROPICAL STORM
17.60,111.10,10/13/12Z,25,-,TROPICAL DEPRESSION
17.50,110.70,10/13/18Z,20,-,TROPICAL DEPRESSION
17.50,110.40,10/14/00Z,20,-,TROPICAL DEPRESSION
17.40,110.00,10/14/06Z,20,-,TROPICAL DEPRESSION
17.40,109.70,10/14/12Z,20,-,TROPICAL DEPRESSION
17.40,109.50,10/14/18Z,20,-,TROPICAL DEPRESSION
