LAT,LON,TIME,WIND,PR,STAT
7.90,129.00,06/16/06Z,15,1006,TROPICAL DEPRESSION
8.60,129.30,06/16/12Z,20,1007,TROPICAL DEPRESSION
9.10,129.60,06/16/18Z,25,1004,TROPICAL DEPRESSION
10.00,129.10,06/17/00Z,25,1004,TROPICAL DEPRESSION
10.90,128.50,06/17/06Z,25,1004,TROPICAL DEPRESSION
11.80,127.50,06/17/12Z,25,1004,TROPICAL DEPRESSION
12.60,126.80,06/17/18Z,25,1004,TROPICAL DEPRESSION
13.60,126.40,06/18/00Z,25,1004,TROPICAL DEPRESSION
14.30,125.70,06/18/06Z,25,1004,TROPICAL DEPRESSION
15.10,125.10,06/18/12Z,25,1004,TROPICAL DEPRESSION
16.00,124.60,06/18/18Z,25,1004,TROPICAL DEPRESSION
16.90,124.30,06/19/00Z,25,1004,TROPICAL DEPRESSION
17.70,123.40,06/19/06Z,25,1004,TROPICAL DEPRESSION
18.80,122.70,06/19/12Z,25,1004,TROPICAL DEPRESSION
19.60,121.50,06/19/18Z,25,1004,TROPICAL DEPRESSION
20.20,120.10,06/20/00Z,25,1004,TROPICAL DEPRESSION
20.50,118.70,06/20/06Z,20,1007,TROPICAL DEPRESSION
20.40,117.70,06/20/12Z,20,1007,TROPICAL DEPRESSION
19.60,117.60,06/20/18Z,25,1004,TROPICAL DEPRESSION
19.40,116.30,06/21/00Z,25,1004,TROPICAL DEPRESSION
18.90,115.30,06/21/06Z,25,1004,TROPICAL DEPRESSION
18.50,114.40,06/21/12Z,30,1000,TROPICAL DEPRESSION
19.30,113.80,06/21/18Z,25,1004,TROPICAL DEPRESSION
19.90,113.40,06/22/00Z,30,1000,TROPICAL DEPRESSION
20.30,113.10,06/22/06Z,30,1000,TROPICAL DEPRESSION
20.70,113.50,06/22/12Z,30,1000,TROPICAL DEPRESSION
21.00,112.70,06/22/18Z,30,1000,TROPICAL DEPRESSION
21.30,111.90,06/23/00Z,35,996,TROPICAL STORM
21.40,111.00,06/23/06Z,35,998,TROPICAL STORM
21.40,109.90,06/23/12Z,35,996,TROPICAL STORM
20.90,108.80,06/23/18Z,35,996,TROPICAL STORM
20.60,108.00,06/24/00Z,35,993,TROPICAL STORM
20.30,107.10,06/24/06Z,35,993,TROPICAL STORM
20.10,106.20,06/24/12Z,35,996,TROPICAL STORM
20.10,105.10,06/24/18Z,30,1000,TROPICAL DEPRESSION
19.80,104.30,06/25/00Z,25,1004,TROPICAL DEPRESSION
19.50,103.50,06/25/06Z,25,1004,TROPICAL DEPRESSION
19.20,102.90,06/25/12Z,25,1004,TROPICAL DEPRESSION
18.90,101.80,06/25/18Z,20,1007,TROPICAL DEPRESSION
