LAT,LON,TIME,WIND,PR,STAT
14.70,148.20,09/04/00Z,25,-,TROPICAL DEPRESSION
15.10,147.90,09/04/06Z,25,-,TROPICAL DEPRESSION
15.50,147.50,09/04/12Z,30,-,TROPICAL DEPRESSION
16.00,147.00,09/04/18Z,35,-,TROPICAL STORM
16.80,146.20,09/05/00Z,35,-,TROPICAL STORM
17.00,146.00,09/05/06Z,40,-,TROPICAL STORM
17.30,145.50,09/05/12Z,40,-,TROPICAL STORM
18.80,145.00,09/05/18Z,40,-,TROPICAL STORM
19.90,145.90,09/06/00Z,25,-,TROPICAL DEPRESSION
20.30,145.80,09/06/06Z,25,-,TROPICAL DEPRESSION
20.50,145.60,09/06/12Z,25,-,TROPICAL DEPRESSION
20.80,145.40,09/06/18Z,30,-,TROPICAL DEPRESSION
21.10,145.30,09/07/00Z,30,-,TROPICAL DEPRESSION
21.40,145.20,09/07/06Z,30,-,TROPICAL DEPRESSION
21.70,145.10,09/07/12Z,35,-,TROPICAL STORM
22.00,145.00,09/07/18Z,35,-,TROPICAL STORM
22.30,144.80,09/08/00Z,35,-,TROPICAL STORM
22.60,144.70,09/08/06Z,35,-,TROPICAL STORM
22.80,144.50,09/08/12Z,40,-,TROPICAL STORM
23.20,143.50,09/08/18Z,40,-,TROPICAL STORM
23.50,142.40,09/09/00Z,40,-,TROPICAL STORM
23.60,141.30,09/09/06Z,40,-,TROPICAL STORM
23.70,140.10,09/09/12Z,40,-,TROPICAL STORM
24.00,138.70,09/09/18Z,40,-,TROPICAL STORM
24.20,137.10,09/10/00Z,35,-,TROPICAL STORM
24.80,135.70,09/10/06Z,15,-,TROPICAL DEPRESSION
