LAT,LON,TIME,WIND,PR,STAT
11.90,115.80,11/09/00Z,25,-,TROPICAL DEPRESSION
12.10,115.00,11/09/06Z,25,-,TROPICAL DEPRESSION
12.30,113.80,11/09/12Z,30,-,TROPICAL DEPRESSION
12.20,112.50,11/09/18Z,35,-,TROPICAL STORM
12.20,111.60,11/10/00Z,40,-,TROPICAL STORM
12.20,110.50,11/10/06Z,50,-,TROPICAL STORM
12.40,109.50,11/10/12Z,55,-,TROPICAL STORM
12.50,108.50,11/10/18Z,35,-,TROPICAL STORM
12.10,107.00,11/11/00Z,30,-,TROPICAL DEPRESSION
11.50,105.90,11/11/06Z,30,-,TROPICAL DEPRESSION
11.00,104.80,11/11/12Z,25,-,TROPICAL DEPRESSION
10.50,103.40,11/11/18Z,25,-,TROPICAL DEPRESSION
10.10,102.00,11/12/00Z,25,-,TROPICAL DEPRESSION
10.00,100.30,11/12/06Z,25,-,TROPICAL DEPRESSION
