LAT,LON,TIME,WIND,PR,STAT
20.80,162.60,09/04/00Z,85,-,TYPHOON-2
21.70,164.00,09/04/06Z,85,-,TYPHOON-2
22.90,165.40,09/04/12Z,85,-,TYPHOON-2
23.90,166.90,09/04/18Z,85,-,TYPHOON-2
24.40,168.00,09/05/00Z,90,-,TYPHOON-2
24.70,168.90,09/05/06Z,90,-,TYPHOON-2
24.90,169.80,09/05/12Z,90,-,TYPHOON-2
25.00,170.60,09/05/18Z,90,-,TYPHOON-2
25.10,171.50,09/06/00Z,75,-,TYPHOON-1
25.30,172.30,09/06/06Z,75,-,TYPHOON-1
25.50,173.00,09/06/12Z,75,-,TYPHOON-1
25.60,173.60,09/06/18Z,75,-,TYPHOON-1
25.50,174.20,09/07/00Z,90,-,TYPHOON-2
25.30,174.60,09/07/06Z,90,-,TYPHOON-2
25.10,174.90,09/07/12Z,90,-,TYPHOON-2
24.80,175.10,09/07/18Z,90,-,TYPHOON-2
24.10,175.50,09/08/00Z,85,-,TYPHOON-2
23.10,176.00,09/08/06Z,85,-,TYPHOON-2
22.40,176.60,09/08/12Z,85,-,TYPHOON-2
21.70,177.30,09/08/18Z,85,-,TYPHOON-2
21.20,178.30,09/09/00Z,85,-,TYPHOON-2
20.70,179.00,09/09/06Z,100,-,TYPHOON-3
20.00,179.90,09/09/12Z,85,-,TYPHOON-2
19.50,179.30,09/09/18Z,85,-,TYPHOON-2
19.40,178.20,09/10/00Z,85,-,TYPHOON-2
19.40,177.00,09/10/06Z,100,-,TYPHOON-3
19.70,175.60,09/10/12Z,100,-,TYPHOON-3
20.30,174.50,09/10/18Z,100,-,TYPHOON-3
20.80,173.50,09/11/00Z,100,-,TYPHOON-3
21.50,172.00,09/11/06Z,100,-,TYPHOON-3
22.00,170.80,09/11/12Z,100,-,TYPHOON-3
22.50,169.50,09/11/18Z,100,-,TYPHOON-3
23.30,168.00,09/12/00Z,100,-,TYPHOON-3
23.80,166.50,09/12/06Z,100,-,TYPHOON-3
24.20,165.00,09/12/12Z,100,-,TYPHOON-3
24.80,163.40,09/12/18Z,120,-,TYPHOON-4
25.40,161.90,09/13/00Z,120,-,TYPHOON-4
26.00,160.40,09/13/06Z,120,-,TYPHOON-4
26.50,158.90,09/13/12Z,120,-,TYPHOON-4
27.00,157.00,09/13/18Z,120,-,TYPHOON-4
27.50,155.50,09/14/00Z,120,-,TYPHOON-4
27.90,154.90,09/14/06Z,120,-,TYPHOON-4
28.50,154.50,09/14/12Z,95,-,TYPHOON-2
29.50,154.50,09/14/18Z,70,-,TYPHOON-1
30.90,155.60,09/15/00Z,70,-,TYPHOON-1
32.60,157.20,09/15/06Z,70,-,TYPHOON-1
33.70,159.20,09/15/12Z,80,-,TYPHOON-1
34.00,162.70,09/15/18Z,90,-,TYPHOON-2
34.90,166.00,09/16/00Z,90,-,TYPHOON-2
35.80,169.20,09/16/06Z,90,-,TYPHOON-2
36.60,172.90,09/16/12Z,60,-,TROPICAL STORM
37.40,176.40,09/16/18Z,60,-,TROPICAL STORM
38.00,-180.00,09/17/00Z,60,-,TROPICAL STORM
42.00,-179.00,09/17/06Z,55,-,TROPICAL STORM
46.50,-177.50,09/17/12Z,45,-,TROPICAL STORM
47.50,-176.60,09/17/18Z,45,-,TROPICAL STORM
48.80,-175.40,09/18/00Z,40,-,TROPICAL STORM
50.00,-174.00,09/18/06Z,40,-,TROPICAL STORM
51.50,-173.00,09/18/12Z,35,-,TROPICAL STORM
