LAT,LON,TIME,WIND,PR,STAT
14.30,138.70,07/02/00Z,25,-,TROPICAL DEPRESSION
14.70,138.20,07/02/06Z,30,-,TROPICAL DEPRESSION
15.00,137.70,07/02/12Z,35,-,TROPICAL STORM
15.50,137.30,07/02/18Z,35,-,TROPICAL STORM
15.90,136.70,07/03/00Z,35,-,TROPICAL STORM
16.40,135.80,07/03/06Z,40,-,TROPICAL STORM
16.80,134.70,07/03/12Z,45,-,TROPICAL STORM
17.00,133.40,07/03/18Z,45,-,TROPICAL STORM
16.70,131.80,07/04/00Z,45,-,TROPICAL STORM
16.30,130.40,07/04/06Z,45,-,TROPICAL STORM
16.50,129.20,07/04/12Z,55,-,TROPICAL STORM
17.10,128.40,07/04/18Z,70,-,TYPHOON-1
17.70,128.10,07/05/00Z,75,-,TYPHOON-1
18.50,127.70,07/05/06Z,70,-,TYPHOON-1
19.30,127.30,07/05/12Z,65,-,TYPHOON-1
20.20,126.90,07/05/18Z,70,-,TYPHOON-1
21.00,126.60,07/06/00Z,65,-,TYPHOON-1
21.80,126.30,07/06/06Z,70,-,TYPHOON-1
22.50,126.10,07/06/12Z,70,-,TYPHOON-1
23.20,125.90,07/06/18Z,60,-,TROPICAL STORM
24.20,125.60,07/07/00Z,50,-,TROPICAL STORM
25.10,125.40,07/07/06Z,40,-,TROPICAL STORM
26.10,125.20,07/07/12Z,35,-,TROPICAL STORM
26.80,125.20,07/07/18Z,30,-,TROPICAL DEPRESSION
27.60,125.10,07/08/00Z,25,-,TROPICAL DEPRESSION
