LAT,LON,TIME,WIND,PR,STAT
6.00,159.00,08/04/00Z,15,-,TROPICAL DEPRESSION
6.00,158.30,08/04/06Z,15,-,TROPICAL DEPRESSION
6.00,157.50,08/04/12Z,15,-,TROPICAL DEPRESSION
6.10,156.80,08/04/18Z,15,-,TROPICAL DEPRESSION
6.20,156.20,08/05/00Z,15,-,TROPICAL DEPRESSION
6.30,155.60,08/05/06Z,15,-,TROPICAL DEPRESSION
6.40,155.00,08/05/12Z,15,-,TROPICAL DEPRESSION
6.60,154.30,08/05/18Z,15,-,TROPICAL DEPRESSION
6.70,153.60,08/06/00Z,15,-,TROPICAL DEPRESSION
6.80,153.00,08/06/06Z,15,-,TROPICAL DEPRESSION
7.00,152.30,08/06/12Z,20,-,TROPICAL DEPRESSION
7.20,151.50,08/06/18Z,20,-,TROPICAL DEPRESSION
7.50,150.80,08/07/00Z,25,-,TROPICAL DEPRESSION
8.10,149.90,08/07/06Z,25,-,TROPICAL DEPRESSION
8.70,149.00,08/07/12Z,25,-,TROPICAL DEPRESSION
9.20,148.30,08/07/18Z,25,-,TROPICAL DEPRESSION
9.70,147.50,08/08/00Z,25,-,TROPICAL DEPRESSION
10.20,146.80,08/08/06Z,25,-,TROPICAL DEPRESSION
10.70,146.00,08/08/12Z,25,-,TROPICAL DEPRESSION
11.20,145.20,08/08/18Z,25,-,TROPICAL DEPRESSION
11.70,144.40,08/09/00Z,25,-,TROPICAL DEPRESSION
12.30,143.70,08/09/06Z,25,-,TROPICAL DEPRESSION
13.10,142.80,08/09/12Z,25,-,TROPICAL DEPRESSION
13.80,142.10,08/09/18Z,25,-,TROPICAL DEPRESSION
14.60,141.70,08/10/00Z,25,-,TROPICAL DEPRESSION
15.70,141.60,08/10/06Z,25,-,TROPICAL DEPRESSION
16.60,142.10,08/10/12Z,25,-,TROPICAL DEPRESSION
17.20,142.80,08/10/18Z,25,-,TROPICAL DEPRESSION
17.80,143.40,08/11/00Z,30,-,TROPICAL DEPRESSION
18.60,144.10,08/11/06Z,30,-,TROPICAL DEPRESSION
19.20,144.80,08/11/12Z,30,-,TROPICAL DEPRESSION
19.50,146.00,08/11/18Z,30,-,TROPICAL DEPRESSION
19.40,147.10,08/12/00Z,30,-,TROPICAL DEPRESSION
19.30,147.60,08/12/06Z,30,-,TROPICAL DEPRESSION
19.20,148.10,08/12/12Z,35,-,TROPICAL STORM
18.80,148.50,08/12/18Z,35,-,TROPICAL STORM
18.60,149.20,08/13/00Z,45,-,TROPICAL STORM
18.30,150.10,08/13/06Z,45,-,TROPICAL STORM
18.90,151.10,08/13/12Z,55,-,TROPICAL STORM
19.70,151.70,08/13/18Z,60,-,TROPICAL STORM
20.80,152.30,08/14/00Z,65,-,TYPHOON-1
22.20,152.20,08/14/06Z,70,-,TYPHOON-1
23.70,151.80,08/14/12Z,75,-,TYPHOON-1
25.20,151.20,08/14/18Z,75,-,TYPHOON-1
26.20,150.60,08/15/00Z,75,-,TYPHOON-1
27.20,150.10,08/15/06Z,75,-,TYPHOON-1
28.40,149.50,08/15/12Z,75,-,TYPHOON-1
29.30,148.70,08/15/18Z,70,-,TYPHOON-1
30.40,148.00,08/16/00Z,70,-,TYPHOON-1
31.50,147.40,08/16/06Z,65,-,TYPHOON-1
32.40,146.80,08/16/12Z,65,-,TYPHOON-1
33.30,146.40,08/16/18Z,55,-,TROPICAL STORM
34.70,145.70,08/17/00Z,55,-,TROPICAL STORM
35.90,145.80,08/17/06Z,55,-,TROPICAL STORM
37.00,146.30,08/17/12Z,55,-,TROPICAL STORM
38.70,147.10,08/17/18Z,45,-,TROPICAL STORM
40.20,147.90,08/18/00Z,40,-,TROPICAL STORM
41.80,148.90,08/18/06Z,40,-,TROPICAL STORM
43.30,150.10,08/18/12Z,40,-,TROPICAL STORM
44.60,151.50,08/18/18Z,35,-,TROPICAL STORM
46.00,152.80,08/19/00Z,35,-,TROPICAL STORM
47.40,154.00,08/19/06Z,30,-,TROPICAL DEPRESSION
49.00,155.20,08/19/12Z,25,-,TROPICAL DEPRESSION
