LAT,LON,TIME,WIND,PR,STAT
25.70,150.50,09/14/12Z,30,-,TROPICAL DEPRESSION
26.70,150.70,09/14/18Z,50,-,TROPICAL STORM
27.90,151.10,09/15/00Z,60,-,TROPICAL STORM
29.00,151.60,09/15/06Z,60,-,TROPICAL STORM
30.70,152.80,09/15/12Z,60,-,TROPICAL STORM
32.50,154.70,09/15/18Z,55,-,TROPICAL STORM
34.10,156.90,09/16/00Z,55,-,TROPICAL STORM
35.50,159.40,09/16/06Z,50,-,TROPICAL STORM
36.90,161.90,09/16/12Z,50,-,TROPICAL STORM
38.20,164.50,09/16/18Z,45,-,TROPICAL STORM
39.10,167.30,09/17/00Z,40,-,TROPICAL STORM
