LAT,LON,TIME,WIND,PR,STAT
5.20,164.20,03/04/06Z,55,-,TROPICAL STORM
5.90,163.70,03/04/12Z,55,-,TROPICAL STORM
6.50,162.80,03/04/18Z,55,-,TROPICAL STORM
6.90,161.90,03/05/00Z,55,-,TROPICAL STORM
6.80,161.00,03/05/06Z,55,-,TROPICAL STORM
6.30,160.00,03/05/12Z,50,-,TROPICAL STORM
6.30,159.30,03/05/18Z,45,-,TROPICAL STORM
6.20,158.50,03/06/00Z,45,-,TROPICAL STORM
6.20,158.00,03/06/06Z,45,-,TROPICAL STORM
6.20,157.60,03/06/12Z,50,-,TROPICAL STORM
6.20,156.80,03/06/18Z,50,-,TROPICAL STORM
6.10,156.00,03/07/00Z,50,-,TROPICAL STORM
6.00,154.60,03/07/06Z,50,-,TROPICAL STORM
5.90,153.10,03/07/12Z,45,-,TROPICAL STORM
5.90,152.00,03/07/18Z,45,-,TROPICAL STORM
5.80,150.50,03/08/00Z,45,-,TROPICAL STORM
5.80,149.20,03/08/06Z,45,-,TROPICAL STORM
5.90,148.20,03/08/12Z,40,-,TROPICAL STORM
6.00,146.70,03/08/18Z,40,-,TROPICAL STORM
6.10,144.90,03/09/00Z,40,-,TROPICAL STORM
6.50,143.00,03/09/06Z,40,-,TROPICAL STORM
7.00,141.50,03/09/12Z,40,-,TROPICAL STORM
7.00,140.20,03/09/18Z,45,-,TROPICAL STORM
7.00,139.10,03/10/00Z,50,-,TROPICAL STORM
7.00,138.20,03/10/06Z,45,-,TROPICAL STORM
7.10,137.00,03/10/12Z,45,-,TROPICAL STORM
7.30,136.40,03/10/18Z,45,-,TROPICAL STORM
7.70,136.00,03/11/00Z,45,-,TROPICAL STORM
8.10,135.40,03/11/06Z,40,-,TROPICAL STORM
8.50,135.00,03/11/12Z,40,-,TROPICAL STORM
8.90,134.20,03/11/18Z,40,-,TROPICAL STORM
9.50,133.30,03/12/00Z,50,-,TROPICAL STORM
9.60,133.00,03/12/06Z,40,-,TROPICAL STORM
9.70,132.60,03/12/12Z,35,-,TROPICAL STORM
9.70,131.00,03/12/18Z,30,-,TROPICAL DEPRESSION
9.00,129.00,03/13/00Z,25,-,TROPICAL DEPRESSION
