LAT,LON,TIME,WIND,PR,STAT
16.20,141.90,08/24/06Z,20,1007,TROPICAL DEPRESSION
16.70,141.20,08/24/12Z,20,1005,TROPICAL DEPRESSION
17.50,141.20,08/24/18Z,20,1004,TROPICAL DEPRESSION
18.30,141.00,08/25/00Z,25,1004,TROPICAL DEPRESSION
19.00,140.60,08/25/06Z,30,1000,TROPICAL DEPRESSION
19.70,140.20,08/25/12Z,30,1000,TROPICAL DEPRESSION
20.40,140.00,08/25/18Z,35,996,TROPICAL STORM
21.00,139.60,08/26/00Z,35,996,TROPICAL STORM
21.20,138.90,08/26/06Z,35,996,TROPICAL STORM
22.20,139.80,08/26/12Z,40,993,TROPICAL STORM
22.50,139.50,08/26/18Z,45,989,TROPICAL STORM
22.70,139.50,08/27/00Z,45,989,TROPICAL STORM
22.80,139.60,08/27/06Z,45,989,TROPICAL STORM
22.80,139.70,08/27/12Z,45,989,TROPICAL STORM
22.90,139.80,08/27/18Z,45,989,TROPICAL STORM
23.10,139.70,08/28/00Z,45,989,TROPICAL STORM
23.10,140.00,08/28/06Z,45,989,TROPICAL STORM
23.20,140.30,08/28/12Z,45,989,TROPICAL STORM
23.50,140.20,08/28/18Z,50,985,TROPICAL STORM
23.80,140.10,08/29/00Z,55,982,TROPICAL STORM
23.90,140.30,08/29/06Z,55,982,TROPICAL STORM
24.20,140.30,08/29/12Z,55,982,TROPICAL STORM
24.70,140.20,08/29/18Z,55,982,TROPICAL STORM
25.20,140.10,08/30/00Z,55,982,TROPICAL STORM
25.80,139.70,08/30/06Z,55,982,TROPICAL STORM
26.20,139.00,08/30/12Z,55,982,TROPICAL STORM
26.40,138.40,08/30/18Z,55,982,TROPICAL STORM
26.70,137.80,08/31/00Z,55,982,TROPICAL STORM
26.90,137.30,08/31/06Z,55,982,TROPICAL STORM
27.20,136.80,08/31/12Z,55,982,TROPICAL STORM
27.60,136.50,08/31/18Z,55,982,TROPICAL STORM
28.00,136.20,09/01/00Z,55,982,TROPICAL STORM
28.40,135.80,09/01/06Z,55,982,TROPICAL STORM
28.90,135.50,09/01/12Z,55,982,TROPICAL STORM
29.50,135.30,09/01/18Z,55,982,TROPICAL STORM
30.40,135.00,09/02/00Z,55,982,TROPICAL STORM
31.20,134.50,09/02/06Z,55,982,TROPICAL STORM
32.10,134.20,09/02/12Z,50,985,TROPICAL STORM
32.90,133.90,09/02/18Z,45,989,TROPICAL STORM
33.60,133.80,09/03/00Z,45,989,TROPICAL STORM
34.20,133.80,09/03/06Z,45,989,TROPICAL STORM
34.90,134.00,09/03/12Z,40,993,TROPICAL STORM
35.40,134.10,09/03/18Z,35,996,TROPICAL STORM
35.90,134.10,09/04/00Z,30,1000,TROPICAL DEPRESSION
36.30,134.20,09/04/06Z,25,1004,TROPICAL DEPRESSION
36.60,134.40,09/04/12Z,25,1004,TROPICAL DEPRESSION
