LAT,LON,TIME,WIND,PR,STAT
16.40,131.50,09/13/12Z,30,-,TROPICAL DEPRESSION
17.10,131.30,09/13/18Z,35,-,TROPICAL STORM
17.70,131.50,09/14/00Z,40,-,TROPICAL STORM
18.70,131.30,09/14/06Z,40,-,TROPICAL STORM
18.70,130.00,09/14/12Z,45,-,TROPICAL STORM
18.80,128.80,09/14/18Z,45,-,TROPICAL STORM
19.30,128.10,09/15/00Z,45,-,TROPICAL STORM
19.20,127.20,09/15/06Z,50,-,TROPICAL STORM
18.80,126.70,09/15/12Z,50,-,TROPICAL STORM
18.40,126.60,09/15/18Z,55,-,TROPICAL STORM
18.80,126.50,09/16/00Z,65,-,TYPHOON-1
19.10,126.10,09/16/06Z,70,-,TYPHOON-1
19.50,125.90,09/16/12Z,75,-,TYPHOON-1
20.00,125.10,09/16/18Z,85,-,TYPHOON-2
19.90,124.70,09/17/00Z,95,-,TYPHOON-2
20.60,124.10,09/17/06Z,110,-,TYPHOON-3
20.70,123.10,09/17/12Z,125,-,TYPHOON-4
21.30,122.20,09/17/18Z,120,-,TYPHOON-4
21.80,121.10,09/18/00Z,115,-,TYPHOON-4
22.50,119.40,09/18/06Z,90,-,TYPHOON-2
22.80,118.50,09/18/12Z,70,-,TYPHOON-1
23.30,117.80,09/18/18Z,55,-,TROPICAL STORM
24.20,116.80,09/19/00Z,35,-,TROPICAL STORM
24.90,115.80,09/19/06Z,30,-,TROPICAL DEPRESSION
25.70,114.90,09/19/12Z,20,-,TROPICAL DEPRESSION
