LAT,LON,TIME,WIND,PR,STAT
6.00,173.00,12/27/18Z,55,-,TROPICAL STORM
6.20,171.30,12/28/00Z,65,-,TYPHOON-1
7.00,169.60,12/28/06Z,65,-,TYPHOON-1
7.80,168.00,12/28/12Z,70,-,TYPHOON-1
8.30,166.20,12/28/18Z,75,-,TYPHOON-1
8.80,164.30,12/29/00Z,80,-,TYPHOON-1
9.20,162.20,12/29/06Z,85,-,TYPHOON-2
10.00,160.00,12/29/12Z,90,-,TYPHOON-2
10.30,157.50,12/29/18Z,100,-,TYPHOON-3
10.70,155.40,12/30/00Z,110,-,TYPHOON-3
10.90,153.00,12/30/06Z,115,-,TYPHOON-4
11.00,150.70,12/30/12Z,120,-,TYPHOON-4
11.10,148.00,12/30/18Z,130,-,TYPHOON-4
11.40,145.50,12/31/00Z,140,-,SUPER TYPHOON-5
11.80,143.00,12/31/06Z,150,-,SUPER TYPHOON-5
12.30,141.00,12/31/12Z,160,-,SUPER TYPHOON-5
13.20,139.00,12/31/18Z,160,-,SUPER TYPHOON-5
13.80,138.10,01/01/00Z,160,-,SUPER TYPHOON-5
14.20,137.20,01/01/06Z,150,-,SUPER TYPHOON-5
15.00,136.30,01/01/12Z,150,-,SUPER TYPHOON-5
15.50,135.40,01/01/18Z,140,-,SUPER TYPHOON-5
16.30,135.30,01/02/00Z,130,-,TYPHOON-4
17.20,134.50,01/02/06Z,120,-,TYPHOON-4
18.20,134.30,01/02/12Z,115,-,TYPHOON-4
19.40,134.70,01/02/18Z,105,-,TYPHOON-3
20.50,136.00,01/03/00Z,95,-,TYPHOON-2
21.50,138.00,01/03/06Z,90,-,TYPHOON-2
22.20,140.80,01/03/12Z,80,-,TYPHOON-1
22.80,143.50,01/03/18Z,70,-,TYPHOON-1
23.00,146.50,01/04/00Z,55,-,TROPICAL STORM
23.20,149.70,01/04/06Z,45,-,TROPICAL STORM
23.60,153.00,01/04/12Z,40,-,TROPICAL STORM
23.80,156.00,01/04/18Z,30,-,TROPICAL DEPRESSION
