LAT,LON,TIME,WIND,PR,STAT
12.00,151.90,09/29/12Z,15,1004,TROPICAL DEPRESSION
13.40,151.30,09/29/18Z,20,1007,TROPICAL DEPRESSION
14.70,150.60,09/30/00Z,20,1007,TROPICAL DEPRESSION
16.00,149.80,09/30/06Z,20,1007,TROPICAL DEPRESSION
16.10,148.50,09/30/12Z,25,1004,TROPICAL DEPRESSION
16.40,147.30,09/30/18Z,30,1000,TROPICAL DEPRESSION
17.10,146.60,10/01/00Z,30,1000,TROPICAL DEPRESSION
18.00,146.10,10/01/06Z,30,1000,TROPICAL DEPRESSION
18.70,145.40,10/01/12Z,35,996,TROPICAL STORM
19.40,144.50,10/01/18Z,35,996,TROPICAL STORM
20.10,143.50,10/02/00Z,40,993,TROPICAL STORM
21.00,142.60,10/02/06Z,45,989,TROPICAL STORM
22.00,142.10,10/02/12Z,45,989,TROPICAL STORM
22.90,141.50,10/02/18Z,45,989,TROPICAL STORM
24.30,141.00,10/03/00Z,45,989,TROPICAL STORM
25.90,141.90,10/03/06Z,45,989,TROPICAL STORM
27.90,142.60,10/03/12Z,45,989,TROPICAL STORM
30.90,142.40,10/03/18Z,45,989,TROPICAL STORM
34.10,143.90,10/04/00Z,45,989,TROPICAL STORM
36.90,145.80,10/04/06Z,45,989,TROPICAL STORM
39.80,149.60,10/04/12Z,45,989,TROPICAL STORM
42.40,153.20,10/04/18Z,45,989,TROPICAL STORM
