LAT,LON,TIME,WIND,PR,STAT
12.00,146.20,09/13/06Z,25,-,TROPICAL DEPRESSION
12.60,144.80,09/13/12Z,30,-,TROPICAL DEPRESSION
13.40,142.50,09/13/18Z,30,-,TROPICAL DEPRESSION
14.30,140.40,09/14/00Z,35,-,TROPICAL STORM
15.10,138.20,09/14/06Z,35,-,TROPICAL STORM
15.20,136.00,09/14/12Z,40,-,TROPICAL STORM
15.80,135.00,09/14/18Z,45,-,TROPICAL STORM
16.70,134.20,09/15/00Z,50,-,TROPICAL STORM
17.70,133.40,09/15/06Z,55,-,TROPICAL STORM
18.00,132.20,09/15/12Z,55,-,TROPICAL STORM
18.30,131.20,09/15/18Z,60,-,TROPICAL STORM
18.80,130.30,09/16/00Z,60,-,TROPICAL STORM
19.30,129.50,09/16/06Z,65,-,TYPHOON-1
19.50,128.60,09/16/12Z,65,-,TYPHOON-1
19.60,127.80,09/16/18Z,70,-,TYPHOON-1
19.80,127.20,09/17/00Z,75,-,TYPHOON-1
20.30,126.60,09/17/06Z,80,-,TYPHOON-1
20.80,125.80,09/17/12Z,85,-,TYPHOON-2
21.00,125.10,09/17/18Z,85,-,TYPHOON-2
21.30,124.30,09/18/00Z,90,-,TYPHOON-2
21.90,123.60,09/18/06Z,90,-,TYPHOON-2
22.30,122.90,09/18/12Z,95,-,TYPHOON-2
22.60,122.10,09/18/18Z,90,-,TYPHOON-2
23.20,121.50,09/19/00Z,90,-,TYPHOON-2
23.90,121.20,09/19/06Z,85,-,TYPHOON-2
24.60,121.30,09/19/12Z,80,-,TYPHOON-1
25.40,121.40,09/19/18Z,70,-,TYPHOON-1
26.40,121.80,09/20/00Z,55,-,TROPICAL STORM
27.60,122.50,09/20/06Z,45,-,TROPICAL STORM
29.20,123.70,09/20/12Z,35,-,TROPICAL STORM
