LAT,LON,TIME,WIND,PR,STAT
21.00,162.20,07/21/18Z,20,-,TROPICAL DEPRESSION
21.00,161.30,07/22/00Z,20,-,TROPICAL DEPRESSION
21.00,160.90,07/22/06Z,20,-,TROPICAL DEPRESSION
20.90,160.40,07/22/12Z,25,-,TROPICAL DEPRESSION
20.70,159.80,07/22/18Z,25,-,TROPICAL DEPRESSION
20.40,159.10,07/23/00Z,25,-,TROPICAL DEPRESSION
20.50,158.60,07/23/06Z,25,-,TROPICAL DEPRESSION
21.00,158.20,07/23/12Z,25,-,TROPICAL DEPRESSION
21.30,157.80,07/23/18Z,30,-,TROPICAL DEPRESSION
21.60,157.30,07/24/00Z,30,-,TROPICAL DEPRESSION
21.70,156.40,07/24/06Z,30,-,TROPICAL DEPRESSION
21.30,155.40,07/24/12Z,35,-,TROPICAL STORM
21.00,154.70,07/24/18Z,40,-,TROPICAL STORM
20.60,153.90,07/25/00Z,45,-,TROPICAL STORM
20.00,152.90,07/25/06Z,50,-,TROPICAL STORM
19.50,152.20,07/25/12Z,55,-,TROPICAL STORM
19.30,151.80,07/25/18Z,60,-,TROPICAL STORM
19.30,151.40,07/26/00Z,70,-,TYPHOON-1
19.50,150.80,07/26/06Z,75,-,TYPHOON-1
19.80,150.40,07/26/12Z,80,-,TYPHOON-1
20.00,150.20,07/26/18Z,85,-,TYPHOON-2
20.30,150.20,07/27/00Z,85,-,TYPHOON-2
20.50,150.50,07/27/06Z,80,-,TYPHOON-1
20.70,150.70,07/27/12Z,75,-,TYPHOON-1
20.80,151.10,07/27/18Z,80,-,TYPHOON-1
21.00,151.50,07/28/00Z,85,-,TYPHOON-2
21.00,152.00,07/28/06Z,100,-,TYPHOON-3
21.10,152.60,07/28/12Z,115,-,TYPHOON-4
21.80,153.20,07/28/18Z,120,-,TYPHOON-4
22.80,153.80,07/29/00Z,125,-,TYPHOON-4
24.00,154.30,07/29/06Z,115,-,TYPHOON-4
25.20,154.60,07/29/12Z,105,-,TYPHOON-3
26.70,154.90,07/29/18Z,100,-,TYPHOON-3
28.10,155.10,07/30/00Z,95,-,TYPHOON-2
29.80,155.60,07/30/06Z,90,-,TYPHOON-2
31.30,156.00,07/30/12Z,80,-,TYPHOON-1
32.90,156.90,07/30/18Z,70,-,TYPHOON-1
34.40,157.90,07/31/00Z,60,-,TROPICAL STORM
35.60,159.60,07/31/06Z,50,-,TROPICAL STORM
36.70,161.40,07/31/12Z,45,-,TROPICAL STORM
37.80,163.90,07/31/18Z,45,-,TROPICAL STORM
39.10,166.60,08/01/00Z,45,-,TROPICAL STORM
40.10,170.20,08/01/06Z,40,-,TROPICAL STORM
41.10,174.40,08/01/12Z,40,-,TROPICAL STORM
42.80,177.20,08/01/18Z,40,-,TROPICAL STORM
