LAT,LON,TIME,WIND,PR,STAT
8.40,162.50,10/13/18Z,15,-,TROPICAL DEPRESSION
9.30,162.30,10/14/00Z,20,-,TROPICAL DEPRESSION
10.10,162.00,10/14/06Z,20,-,TROPICAL DEPRESSION
10.80,161.50,10/14/12Z,20,-,TROPICAL DEPRESSION
11.30,160.60,10/14/18Z,20,-,TROPICAL DEPRESSION
11.80,159.60,10/15/00Z,20,-,TROPICAL DEPRESSION
12.20,158.50,10/15/06Z,20,-,TROPICAL DEPRESSION
12.50,157.40,10/15/12Z,20,-,TROPICAL DEPRESSION
12.70,156.30,10/15/18Z,20,-,TROPICAL DEPRESSION
12.90,155.00,10/16/00Z,20,-,TROPICAL DEPRESSION
13.10,153.70,10/16/06Z,25,-,TROPICAL DEPRESSION
13.20,152.20,10/16/12Z,30,-,TROPICAL DEPRESSION
13.30,150.50,10/16/18Z,35,-,TROPICAL STORM
13.60,148.80,10/17/00Z,45,-,TROPICAL STORM
14.10,147.00,10/17/06Z,45,-,TROPICAL STORM
14.50,145.30,10/17/12Z,55,-,TROPICAL STORM
14.90,143.70,10/17/18Z,65,-,TYPHOON-1
15.40,142.10,10/18/00Z,75,-,TYPHOON-1
16.00,140.60,10/18/06Z,90,-,TYPHOON-2
16.70,139.30,10/18/12Z,100,-,TYPHOON-3
17.50,137.90,10/18/18Z,110,-,TYPHOON-3
18.40,136.70,10/19/00Z,120,-,TYPHOON-4
19.60,135.60,10/19/06Z,130,-,TYPHOON-4
21.00,134.70,10/19/12Z,140,-,SUPER TYPHOON-5
21.90,134.40,10/19/18Z,140,-,SUPER TYPHOON-5
22.70,134.40,10/20/00Z,140,-,SUPER TYPHOON-5
23.40,134.40,10/20/06Z,135,-,SUPER TYPHOON-4
24.00,134.50,10/20/12Z,130,-,TYPHOON-4
25.00,135.00,10/20/18Z,125,-,TYPHOON-4
25.80,135.90,10/21/00Z,110,-,TYPHOON-3
26.50,137.00,10/21/06Z,90,-,TYPHOON-2
27.40,138.20,10/21/12Z,85,-,TYPHOON-2
28.40,139.50,10/21/18Z,75,-,TYPHOON-1
29.50,141.40,10/22/00Z,70,-,TYPHOON-1
30.50,144.00,10/22/06Z,60,-,TROPICAL STORM
31.40,147.40,10/22/12Z,50,-,TROPICAL STORM
32.30,151.10,10/22/18Z,45,-,TROPICAL STORM
33.20,155.00,10/23/00Z,45,-,TROPICAL STORM
34.10,159.30,10/23/06Z,50,-,TROPICAL STORM
35.10,164.10,10/23/12Z,50,-,TROPICAL STORM
