LAT,LON,TIME,WIND,PR,STAT
11.70,136.60,06/26/00Z,25,-,TROPICAL DEPRESSION
12.20,135.70,06/26/06Z,30,-,TROPICAL DEPRESSION
12.80,134.70,06/26/12Z,30,-,TROPICAL DEPRESSION
13.20,133.80,06/26/18Z,30,-,TROPICAL DEPRESSION
13.50,132.90,06/27/00Z,35,-,TROPICAL STORM
13.60,132.30,06/27/06Z,45,-,TROPICAL STORM
13.60,131.40,06/27/12Z,55,-,TROPICAL STORM
14.20,130.50,06/27/18Z,60,-,TROPICAL STORM
14.60,129.50,06/28/00Z,65,-,TYPHOON-1
14.50,128.60,06/28/06Z,75,-,TYPHOON-1
14.20,127.80,06/28/12Z,80,-,TYPHOON-1
14.30,126.50,06/28/18Z,80,-,TYPHOON-1
14.70,125.10,06/29/00Z,85,-,TYPHOON-2
14.70,123.70,06/29/06Z,85,-,TYPHOON-2
14.50,122.30,06/29/12Z,90,-,TYPHOON-2
14.70,120.80,06/29/18Z,70,-,TYPHOON-1
14.70,119.70,06/30/00Z,65,-,TYPHOON-1
15.20,118.40,06/30/06Z,80,-,TYPHOON-1
15.80,117.30,06/30/12Z,90,-,TYPHOON-2
16.30,116.30,06/30/18Z,95,-,TYPHOON-2
16.90,115.30,07/01/00Z,100,-,TYPHOON-3
17.50,114.10,07/01/06Z,100,-,TYPHOON-3
18.30,112.80,07/01/12Z,100,-,TYPHOON-3
18.80,111.40,07/01/18Z,100,-,TYPHOON-3
19.40,110.30,07/02/00Z,95,-,TYPHOON-2
19.80,109.50,07/02/06Z,85,-,TYPHOON-2
20.10,109.00,07/02/12Z,75,-,TYPHOON-1
20.50,108.00,07/02/18Z,60,-,TROPICAL STORM
21.00,107.00,07/03/00Z,50,-,TROPICAL STORM
21.60,105.90,07/03/06Z,35,-,TROPICAL STORM
21.80,104.80,07/03/12Z,25,-,TROPICAL DEPRESSION
