LAT,LON,TIME,WIND,PR,STAT
17.70,178.20,10/30/00Z,15,-,TROPICAL DEPRESSION
17.90,177.20,10/30/06Z,15,-,TROPICAL DEPRESSION
18.20,176.20,10/30/12Z,15,-,TROPICAL DEPRESSION
18.50,175.10,10/30/18Z,20,-,TROPICAL DEPRESSION
18.70,174.00,10/31/00Z,20,-,TROPICAL DEPRESSION
18.90,173.00,10/31/06Z,20,-,TROPICAL DEPRESSION
18.80,171.90,10/31/12Z,25,-,TROPICAL DEPRESSION
18.50,170.80,10/31/18Z,25,-,TROPICAL DEPRESSION
18.20,169.40,11/01/00Z,25,-,TROPICAL DEPRESSION
18.50,167.70,11/01/06Z,25,-,TROPICAL DEPRESSION
19.10,166.10,11/01/12Z,25,-,TROPICAL DEPRESSION
19.50,164.20,11/01/18Z,25,-,TROPICAL DEPRESSION
20.00,162.20,11/02/00Z,25,-,TROPICAL DEPRESSION
21.10,160.60,11/02/06Z,20,-,TROPICAL DEPRESSION
22.90,159.30,11/02/12Z,20,-,TROPICAL DEPRESSION
24.90,158.40,11/02/18Z,15,-,TROPICAL DEPRESSION
