LAT,LON,TIME,WIND,PR,STAT
21.40,150.30,09/01/18Z,20,1007,TROPICAL DEPRESSION
21.10,149.60,09/02/00Z,20,1004,TROPICAL DEPRESSION
20.90,149.00,09/02/06Z,20,1004,TROPICAL DEPRESSION
20.60,148.50,09/02/12Z,20,1004,TROPICAL DEPRESSION
20.20,148.20,09/02/18Z,20,1007,TROPICAL DEPRESSION
20.00,148.60,09/03/00Z,20,1007,TROPICAL DEPRESSION
20.50,149.50,09/03/06Z,25,1004,TROPICAL DEPRESSION
22.50,150.50,09/03/12Z,35,996,TROPICAL STORM
24.80,151.40,09/03/18Z,45,989,TROPICAL STORM
27.40,151.50,09/04/00Z,40,993,TROPICAL STORM
29.50,151.00,09/04/06Z,40,993,TROPICAL STORM
31.10,150.20,09/04/12Z,40,993,TROPICAL STORM
32.50,149.60,09/04/18Z,35,996,TROPICAL STORM
33.40,149.60,09/05/00Z,30,1000,TROPICAL DEPRESSION
35.10,150.00,09/05/06Z,30,1000,TROPICAL DEPRESSION
36.40,148.60,09/05/12Z,35,996,TROPICAL STORM
36.90,148.40,09/05/18Z,30,1000,TROPICAL DEPRESSION
38.00,149.50,09/06/00Z,30,1000,TROPICAL DEPRESSION
39.50,150.20,09/06/06Z,30,997,TROPICAL DEPRESSION
41.20,150.70,09/06/12Z,30,997,TROPICAL DEPRESSION
43.00,152.30,09/06/18Z,25,997,TROPICAL DEPRESSION
44.10,155.40,09/07/00Z,25,996,TROPICAL DEPRESSION
